14011217,Wednesday,1
14011218,Thursday,1
14011219,Friday,1
14011220,Saturday,0
14011221,Sunday,0
14011222,Monday,0
14011223,Tuesday,0
14011224,Wednesday,0
14011225,Thursday,1
14011226,Friday,1
14011227,Saturday,1
14011228,Sunday,1
14011229,Monday,1
14020101,Tuesday,1
14020102,Wednesday,1
14020103,Thursday,1
14020104,Friday,1
14020105,Saturday,0
14020106,Sunday,0
14020107,Monday,0
14020108,Tuesday,0
14020109,Wednesday,0
14020110,Thursday,1
14020111,Friday,1
14020112,Saturday,1
14020113,Sunday,1
14020114,Monday,0
14020115,Tuesday,0
14020116,Wednesday,0
14020117,Thursday,1
14020118,Friday,1
14020119,Saturday,0
14020120,Sunday,0
14020121,Monday,0
14020122,Tuesday,0
14020123,Wednesday,1
14020124,Thursday,1
14020125,Friday,1
14020126,Saturday,0
14020127,Sunday,0
14020128,Monday,0
14020129,Tuesday,0
14020130,Wednesday,0
14020131,Thursday,1
14020201,Friday,1
14020202,Saturday,1
14020203,Sunday,0
14020204,Monday,0
14020205,Tuesday,0
14020206,Wednesday,0
14020207,Thursday,1
14020208,Friday,1
14020209,Saturday,0
14020210,Sunday,0
14020211,Monday,0
14020212,Tuesday,0
14020213,Wednesday,0
14020214,Thursday,1
14020215,Friday,1
14020216,Saturday,0
14020217,Sunday,0
14020218,Monday,0
14020219,Tuesday,0
14020220,Wednesday,0
14020221,Thursday,1
14020222,Friday,1
14020223,Saturday,0
14020224,Sunday,0
14020225,Monday,1
14020226,Tuesday,0
14020227,Wednesday,0
14020228,Thursday,1
14020229,Friday,1
14020230,Saturday,0
14020231,Sunday,0
14020301,Monday,0
14020302,Tuesday,0
14020303,Wednesday,0
14020304,Thursday,1
14020305,Friday,1
14020306,Saturday,0
14020307,Sunday,0
14020308,Monday,0
14020309,Tuesday,0
14020310,Wednesday,0
14020311,Thursday,1
14020312,Friday,1
14020313,Saturday,0
14020314,Sunday,1
14020315,Monday,1
14020316,Tuesday,0
14020317,Wednesday,0
14020318,Thursday,1
14020319,Friday,1
14020320,Saturday,0
14020321,Sunday,0
14020322,Monday,0
14020323,Tuesday,0
14020324,Wednesday,0
14020325,Thursday,1
14020326,Friday,1
14020327,Saturday,0
14020328,Sunday,0
14020329,Monday,0
14020330,Tuesday,0
14020331,Wednesday,0
14020401,Thursday,1
14020402,Friday,1
14020403,Saturday,0
14020404,Sunday,0
14020405,Monday,0
14020406,Tuesday,0
14020407,Wednesday,1
14020408,Thursday,1
14020409,Friday,1
14020410,Saturday,0
14020411,Sunday,0
14020412,Monday,0
14020413,Tuesday,0
14020414,Wednesday,0
14020415,Thursday,1
14020416,Friday,1
14020417,Saturday,0
14020418,Sunday,0
14020419,Monday,0
14020420,Tuesday,0
14020421,Wednesday,0
14020422,Thursday,1
14020423,Friday,1
14020424,Saturday,0
14020425,Sunday,1
14020426,Monday,0
14020427,Tuesday,0
14020428,Wednesday,0
14020429,Thursday,1
14020430,Friday,1
14020431,Saturday,0
14020501,Sunday,0
14020502,Monday,0
14020503,Tuesday,0
14020504,Wednesday,1
14020505,Thursday,1
14020506,Friday,1
14020507,Saturday,0
14020508,Sunday,0
14020509,Monday,0
14020510,Tuesday,0
14020511,Wednesday,0
14020512,Thursday,1
14020513,Friday,1
14020514,Saturday,0
14020515,Sunday,0
14020516,Monday,0
14020517,Tuesday,0
14020518,Wednesday,0
14020519,Thursday,1
14020520,Friday,1
14020521,Saturday,0
14020522,Sunday,0
14020523,Monday,0
14020524,Tuesday,0
14020525,Wednesday,0
14020526,Thursday,1
14020527,Friday,1
14020528,Saturday,0
14020529,Sunday,0
14020530,Monday,0
14020531,Tuesday,0
14020601,Wednesday,0
14020602,Thursday,1
14020603,Friday,1
14020604,Saturday,0
14020605,Sunday,0
14020606,Monday,0
14020607,Tuesday,0
14020608,Wednesday,0
14020609,Thursday,1
14020610,Friday,1
14020611,Saturday,0
14020612,Sunday,0
14020613,Monday,0
14020614,Tuesday,1
14020615,Wednesday,0
14020616,Thursday,1
14020617,Friday,1
14020618,Saturday,0
14020619,Sunday,0
14020620,Monday,0
14020621,Tuesday,0
14020622,Wednesday,1
14020623,Thursday,1
14020624,Friday,1
14020625,Saturday,0
14020626,Sunday,0
14020627,Monday,0
14020628,Tuesday,0
14020629,Wednesday,0
14020630,Thursday,1
14020631,Friday,1
14020701,Saturday,1
14020702,Sunday,0
14020703,Monday,0
14020704,Tuesday,0
14020705,Wednesday,0
14020706,Thursday,1
14020707,Friday,1
14020708,Saturday,0
14020709,Sunday,0
14020710,Monday,1
14020711,Tuesday,0
14020712,Wednesday,0
14020713,Thursday,1
14020714,Friday,1
14020715,Saturday,0
14020716,Sunday,0
14020717,Monday,0
14020718,Tuesday,0
14020719,Wednesday,0
14020720,Thursday,1
14020721,Friday,1
14020722,Saturday,0
14020723,Sunday,0
14020724,Monday,0
14020725,Tuesday,0
14020726,Wednesday,0
14020727,Thursday,1
14020728,Friday,1
14020729,Saturday,0
14020730,Sunday,0
14020801,Monday,0
14020802,Tuesday,0
14020803,Wednesday,0
14020804,Thursday,1
14020805,Friday,1
14020806,Saturday,0
14020807,Sunday,0
14020808,Monday,0
14020809,Tuesday,0
14020810,Wednesday,0
14020811,Thursday,1
14020812,Friday,1
14020813,Saturday,0
14020814,Sunday,0
14020815,Monday,0
14020816,Tuesday,0
14020817,Wednesday,0
14020818,Thursday,1
14020819,Friday,1
14020820,Saturday,0
14020821,Sunday,0
14020822,Monday,0
14020823,Tuesday,0
14020824,Wednesday,0
14020825,Thursday,1
14020826,Friday,1
14020827,Saturday,0
14020828,Sunday,0
14020829,Monday,0
14020830,Tuesday,0
14020901,Wednesday,0
14020902,Thursday,1
14020903,Friday,1
14020904,Saturday,0
14020905,Sunday,0
14020906,Monday,0
14020907,Tuesday,0
14020908,Wednesday,0
14020909,Thursday,1
14020910,Friday,1
14020911,Saturday,0
14020912,Sunday,0
14020913,Monday,0
14020914,Tuesday,0
14020915,Wednesday,0
14020916,Thursday,1
14020917,Friday,1
14020918,Saturday,0
14020919,Sunday,0
14020920,Monday,0
14020921,Tuesday,0
14020922,Wednesday,0
14020923,Thursday,1
14020924,Friday,1
14020925,Saturday,1
14020926,Sunday,0
14020927,Monday,0
14020928,Tuesday,0
14020929,Wednesday,0
14020930,Thursday,1
14021001,Friday,1
14021002,Saturday,0
14021003,Sunday,0
14021004,Monday,0
14021005,Tuesday,0
14021006,Wednesday,0
14021007,Thursday,1
14021008,Friday,1
14021009,Saturday,0
14021010,Sunday,0
14021011,Monday,0
14021012,Tuesday,0
14021013,Wednesday,0
14021014,Thursday,1
14021015,Friday,1
14021016,Saturday,0
14021017,Sunday,0
14021018,Monday,0
14021019,Tuesday,0
14021020,Wednesday,0
14021021,Thursday,1
14021022,Friday,1
14021023,Saturday,0
14021024,Sunday,0
14021025,Monday,0
14021026,Tuesday,0
14021027,Wednesday,0
14021028,Thursday,1
14021029,Friday,1
14021030,Saturday,0
14021101,Sunday,0
14021102,Monday,0
14021103,Tuesday,0
14021104,Wednesday,0
14021105,Thursday,1
14021106,Friday,1
14021107,Saturday,0
14021108,Sunday,0
14021109,Monday,0
14021110,Tuesday,0
14021111,Wednesday,0
14021112,Thursday,1
14021113,Friday,1
14021114,Saturday,0
14021115,Sunday,0
14021116,Monday,0
14021117,Tuesday,0
14021118,Wednesday,0
14021119,Thursday,1
14021120,Friday,1
14021121,Saturday,0
14021122,Sunday,1
14021123,Monday,0
14021124,Tuesday,0
14021125,Wednesday,0
14021126,Thursday,1
14021127,Friday,1
14021128,Saturday,0
14021129,Sunday,0
14021130,Monday,0
14021201,Tuesday,0
14021202,Wednesday,0
14021203,Thursday,1
14021204,Friday,1
14021205,Saturday,0
14021206,Sunday,1
14021207,Monday,0
14021208,Tuesday,0
14021209,Wednesday,0
14021210,Thursday,1
14021211,Friday,1
14021212,Saturday,0
14021213,Sunday,0
14021214,Monday,0
14021215,Tuesday,0
14021216,Wednesday,0
14021217,Thursday,1
14021218,Friday,1
14021219,Saturday,0
14021220,Sunday,0
14021221,Monday,0
14021222,Tuesday,0
14021223,Wednesday,0
14021224,Thursday,1
14021225,Friday,1
14021226,Saturday,0
14021227,Sunday,1
14021228,Monday,1
14021229,Tuesday,1
14030101,Wednesday,1
14030102,Thursday,1
14030103,Friday,1
14030104,Saturday,1
14030105,Sunday,0
14030106,Monday,0
14030107,Tuesday,0
14030108,Wednesday,0
14030109,Thursday,1
14030110,Friday,1
14030111,Saturday,0
14030112,Sunday,1
14030113,Monday,1
14030114,Tuesday,0
14030115,Wednesday,0
14030116,Thursday,1
14030117,Friday,1
14030118,Saturday,0
14030119,Sunday,0
14030120,Monday,0
14030121,Tuesday,0
14030122,Wednesday,1
14030123,Thursday,1
14030124,Friday,1
14030125,Saturday,0
14030126,Sunday,0
14030127,Monday,0
14030128,Tuesday,0
14030129,Wednesday,0
14030130,Thursday,1
14030131,Friday,1
14030201,Saturday,0
14030202,Sunday,0
14030203,Monday,0
14030204,Tuesday,0
14030205,Wednesday,0
14030206,Thursday,1
14030207,Friday,1
14030208,Saturday,0
14030209,Sunday,0
14030210,Monday,0
14030211,Tuesday,0
14030212,Wednesday,0
14030213,Thursday,1
14030214,Friday,1
14030215,Saturday,1
14030216,Sunday,0
14030217,Monday,0
14030218,Tuesday,0
14030219,Wednesday,0
14030220,Thursday,1
14030221,Friday,1
14030222,Saturday,0
14030223,Sunday,0
14030224,Monday,0
14030225,Tuesday,0
14030226,Wednesday,0
14030227,Thursday,1
14030228,Friday,1
14030229,Saturday,0
14030230,Sunday,0
14030231,Monday,0
14030301,Tuesday,0
14030302,Wednesday,0
14030303,Thursday,1
14030304,Friday,1
14030305,Saturday,0
14030306,Sunday,0
14030307,Monday,0
14030308,Tuesday,0
14030309,Wednesday,0
14030310,Thursday,1
14030311,Friday,1
14030312,Saturday,0
14030313,Sunday,0
14030314,Monday,1
14030315,Tuesday,1
14030316,Wednesday,0
14030317,Thursday,1
14030318,Friday,1
14030319,Saturday,0
14030320,Sunday,0
14030321,Monday,0
14030322,Tuesday,0
14030323,Wednesday,0
14030324,Thursday,1
14030325,Friday,1
14030326,Saturday,0
14030327,Sunday,0
14030328,Monday,1
14030329,Tuesday,0
14030330,Wednesday,0
14030331,Thursday,1
14030401,Friday,1
14030402,Saturday,0
14030403,Sunday,0
14030404,Monday,0
14030405,Tuesday,1
14030406,Wednesday,0
14030407,Thursday,1
14030408,Friday,1
14030409,Saturday,0
14030410,Sunday,0
14030411,Monday,0
14030412,Tuesday,0
14030413,Wednesday,0
14030414,Thursday,1
14030415,Friday,1
14030416,Saturday,0
14030417,Sunday,0
14030418,Monday,0
14030419,Tuesday,0
14030420,Wednesday,0
14030421,Thursday,1
14030422,Friday,1
14030423,Saturday,0
14030424,Sunday,0
14030425,Monday,1
14030426,Tuesday,1
14030427,Wednesday,0
14030428,Thursday,1
14030429,Friday,1
14030430,Saturday,0
14030431,Sunday,0
14030501,Monday,0
14030502,Tuesday,0
14030503,Wednesday,0
14030504,Thursday,1
14030505,Friday,1
14030506,Saturday,0
14030507,Sunday,0
14030508,Monday,0
14030509,Tuesday,0
14030510,Wednesday,0
14030511,Thursday,1
14030512,Friday,1
14030513,Saturday,0
14030514,Sunday,0
14030515,Monday,0
14030516,Tuesday,0
14030517,Wednesday,0
14030518,Thursday,1
14030519,Friday,1
14030520,Saturday,0
14030521,Sunday,0
14030522,Monday,0
14030523,Tuesday,0
14030524,Wednesday,0
14030525,Thursday,1
14030526,Friday,1
14030527,Saturday,0
14030528,Sunday,0
14030529,Monday,0
14030530,Tuesday,0
14030531,Wednesday,0
14030601,Thursday,1
14030602,Friday,1
14030603,Saturday,0
14030604,Sunday,1
14030605,Monday,0
14030606,Tuesday,0
14030607,Wednesday,0
14030608,Thursday,1
14030609,Friday,1
14030610,Saturday,0
14030611,Sunday,0
14030612,Monday,1
14030613,Tuesday,0
14030614,Wednesday,1
14030615,Thursday,1
14030616,Friday,1
14030617,Saturday,0
14030618,Sunday,0
14030619,Monday,0
14030620,Tuesday,0
14030621,Wednesday,0
14030622,Thursday,1
14030623,Friday,1
14030624,Saturday,0
14030625,Sunday,0
14030626,Monday,0
14030627,Tuesday,0
14030628,Wednesday,0
14030629,Thursday,1
14030630,Friday,1
14030631,Saturday,1
14030701,Sunday,0
14030702,Monday,0
14030703,Tuesday,0
14030704,Wednesday,0
14030705,Thursday,1
14030706,Friday,1
14030707,Saturday,0
14030708,Sunday,0
14030709,Monday,0
14030710,Tuesday,0
14030711,Wednesday,0
14030712,Thursday,1
14030713,Friday,1
14030714,Saturday,0
14030715,Sunday,0
14030716,Monday,0
14030717,Tuesday,0
14030718,Wednesday,0
14030719,Thursday,1
14030720,Friday,1
14030721,Saturday,0
14030722,Sunday,0
14030723,Monday,0
14030724,Tuesday,0
14030725,Wednesday,0
14030726,Thursday,1
14030727,Friday,1
14030728,Saturday,0
14030729,Sunday,0
14030730,Monday,0
14030801,Tuesday,0
14030802,Wednesday,0
14030803,Thursday,1
14030804,Friday,1
14030805,Saturday,0
14030806,Sunday,0
14030807,Monday,0
14030808,Tuesday,0
14030809,Wednesday,0
14030810,Thursday,1
14030811,Friday,1
14030812,Saturday,0
14030813,Sunday,0
14030814,Monday,0
14030815,Tuesday,0
14030816,Wednesday,0
14030817,Thursday,1
14030818,Friday,1
14030819,Saturday,0
14030820,Sunday,0
14030821,Monday,0
14030822,Tuesday,0
14030823,Wednesday,0
14030824,Thursday,1
14030825,Friday,1
14030826,Saturday,0
14030827,Sunday,0
14030828,Monday,0
14030829,Tuesday,0
14030830,Wednesday,0
14030901,Thursday,1
14030902,Friday,1
14030903,Saturday,0
14030904,Sunday,0
14030905,Monday,0
14030906,Tuesday,0
14030907,Wednesday,0
14030908,Thursday,1
14030909,Friday,1
14030910,Saturday,0
14030911,Sunday,0
14030912,Monday,0
14030913,Tuesday,0
14030914,Wednesday,0
14030915,Thursday,1
14030916,Friday,1
14030917,Saturday,0
14030918,Sunday,0
14030919,Monday,0
14030920,Tuesday,0
14030921,Wednesday,0
14030922,Thursday,1
14030923,Friday,1
14030924,Saturday,0
14030925,Sunday,0
14030926,Monday,0
14030927,Tuesday,0
14030928,Wednesday,0
14030929,Thursday,1
14030930,Friday,1
14031001,Saturday,0
14031002,Sunday,0
14031003,Monday,0
14031004,Tuesday,0
14031005,Wednesday,0
14031006,Thursday,1
14031007,Friday,1
14031008,Saturday,0
14031009,Sunday,0
14031010,Monday,0
14031011,Tuesday,0
14031012,Wednesday,0
14031013,Thursday,1
14031014,Friday,1
14031015,Saturday,0
14031016,Sunday,0
14031017,Monday,0
14031018,Tuesday,0
14031019,Wednesday,0
14031020,Thursday,1
14031021,Friday,1
14031022,Saturday,0
14031023,Sunday,0
14031024,Monday,0
14031025,Tuesday,1
14031026,Wednesday,0
14031027,Thursday,1
14031028,Friday,1
14031029,Saturday,0
14031030,Sunday,0
14031101,Monday,0
14031102,Tuesday,0
14031103,Wednesday,0
14031104,Thursday,1
14031105,Friday,1
14031106,Saturday,0
14031107,Sunday,0
14031108,Monday,0
14031109,Tuesday,1
14031110,Wednesday,0
14031111,Thursday,1
14031112,Friday,1
14031113,Saturday,0
14031114,Sunday,0
14031115,Monday,0
14031116,Tuesday,0
14031117,Wednesday,0
14031118,Thursday,1
14031119,Friday,1
14031120,Saturday,0
14031121,Sunday,0
14031122,Monday,1
14031123,Tuesday,0
14031124,Wednesday,0
14031125,Thursday,1
14031126,Friday,1
14031127,Saturday,0
14031128,Sunday,0
14031129,Monday,0
14031130,Tuesday,0
14031201,Wednesday,0
14031202,Thursday,1
14031203,Friday,1
14031204,Saturday,0
14031205,Sunday,0
14031206,Monday,0
14031207,Tuesday,0
14031208,Wednesday,0
14031209,Thursday,1
14031210,Friday,1
14031211,Saturday,0
14031212,Sunday,0
14031213,Monday,0
14031214,Tuesday,0
14031215,Wednesday,0
14031216,Thursday,1
14031217,Friday,1
14031218,Saturday,0
14031219,Sunday,0
14031220,Monday,0
14031221,Tuesday,0
14031222,Wednesday,0
14031223,Thursday,1
14031224,Friday,1
14031225,Saturday,0
14031226,Sunday,0
14031227,Monday,1
14031228,Tuesday,1
14031229,Wednesday,1
14031230,Thursday,1
