Code-mehvar,Name-Mehvar,Ostan,origin,destination,orgin_en,destination_en,filename
333512,بيرجند - سربيشه (مود - سربيشه),33 KhorasanJonoubi,بیرجند,سربیشه,BIRJND,SRBIShH,Daily 333512 بيرجند - سربيشه (مود - سربيشه)
333551,عرب‌آباد - بيرجند (خوسف),33 KhorasanJonoubi,عربآباد,بیرجند,ARBABAD,BIRJND,Daily 333551 عرب‌آباد - بيرجند (خوسف)
333552,سربيشه - بيرجند (مود - بيرجند),33 KhorasanJonoubi,سربیشه,بیرجند,SRBIShH,BIRJND,Daily 333552 سربيشه - بيرجند (مود - بيرجند)
333553,آرين شهر - بيرجند,33 KhorasanJonoubi,آرینشهر,بیرجند,ARINShHR,BIRJND,Daily 333553 آرين شهر - بيرجند
333554,اسديه - بيرجند,33 KhorasanJonoubi,اسدیه,بیرجند,ASDIH,BIRJND,Daily 333554 اسديه - بيرجند
333562,سربيشه - بيرجند (سربيشه - مود),33 KhorasanJonoubi,سربیشه,بیرجند,SRBIShH,BIRJND,Daily 333562 سربيشه - بيرجند (سربيشه - مود)
333901,طبس - ديهوک,33 KhorasanJonoubi,طبس,دیهوک,TBS,DIHVK,Daily 333901 طبس - ديهوک
333902,طبس - يزد (طبس),33 KhorasanJonoubi,طبس,یزد,TBS,IZD,Daily 333902 طبس - يزد (طبس)
333903,طبس - خور (طبس),33 KhorasanJonoubi,طبس,خور,TBS,KhVR,Daily 333903 طبس - خور (طبس)
333951,ديهوک - طبس,33 KhorasanJonoubi,دیهوک,طبس,DIHVK,TBS,Daily 333951 ديهوک - طبس
333952,يزد - طبس (طبس),33 KhorasanJonoubi,یزد,طبس,IZD,TBS,Daily 333952 يزد - طبس (طبس)
333953,خور - طبس (طبس),33 KhorasanJonoubi,خور,طبس,KhVR,TBS,Daily 333953 خور - طبس (طبس)
334701,فردوس - ديهوک (فردوس),33 KhorasanJonoubi,فردوس,دیهوک,FRDVS,DIHVK,Daily 334701 فردوس - ديهوک (فردوس)
334702,فردوس - بجستان (برون),33 KhorasanJonoubi,فردوس,بجستان,FRDVS,BJSTAN,Daily 334702 فردوس - بجستان (برون)
334703,فردوس - گناباد (فردوس),33 KhorasanJonoubi,فردوس,گناباد,FRDVS,GNABAD,Daily 334703 فردوس - گناباد (فردوس)
334751,ديهوک - فردوس (فردوس),33 KhorasanJonoubi,دیهوک,فردوس,DIHVK,FRDVS,Daily 334751 ديهوک - فردوس (فردوس)
334752,بجستان - فردوس (برون),33 KhorasanJonoubi,بجستان,فردوس,BJSTAN,FRDVS,Daily 334752 بجستان - فردوس (برون)
334753,گناباد - فردوس (فردوس),33 KhorasanJonoubi,گناباد,فردوس,GNABAD,FRDVS,Daily 334753 گناباد - فردوس (فردوس)
334901,قائن - گناباد (قائن - خضري),33 KhorasanJonoubi,قائن,گناباد,GhAIN,GNABAD,Daily 334901 قائن - گناباد (قائن - خضري)
334902,آرين شهر - قائن,33 KhorasanJonoubi,آرینشهر,قائن,ARINShHR,GhAIN,Daily 334902 آرين شهر - قائن
334951,گناباد - قائن (خضري - قائن),33 KhorasanJonoubi,گناباد,قائن,GNABAD,GhAIN,Daily 334951 گناباد - قائن (خضري - قائن)
334952,قائن - آرين شهر,33 KhorasanJonoubi,قائن,آرینشهر,GhAIN,ARINShHR,Daily 334952 قائن - آرين شهر
335603,نهبندان - شوسف,33 KhorasanJonoubi,نهبندان,شوسف,NHBNDAN,ShVSF,Daily 335603 نهبندان - شوسف
335604,نهبندان - زاهدان (نهبندان - سفيدآبه),33 KhorasanJonoubi,نهبندان,زاهدان,NHBNDAN,ZAHDAN,Daily 335604 نهبندان - زاهدان (نهبندان - سفيدآبه)
335653,شوسف - نهبندان,33 KhorasanJonoubi,شوسف,نهبندان,ShVSF,NHBNDAN,Daily 335653 شوسف - نهبندان
335654,زاهدان - نهبندان (سفيد آبه - نهبندان),33 KhorasanJonoubi,زاهدان,نهبندان,ZAHDAN,NHBNDAN,Daily 335654 زاهدان - نهبندان (سفيد آبه - نهبندان)
362113,مسجدسليمان - شوشتر (مسجدسليمان - سه‌راهي گاو سوار),36 Khuzestan,مسجدسلیمان,شوشتر,MSJDSLIMAN,ShVShTR,Daily 362113 مسجدسليمان - شوشتر (مسجدسليمان - سه‌راهي گاو سوار)
362163,شوشتر - مسجدسليمان (سه‌راهي گاو سوار - مسجدسليمان),36 Khuzestan,شوشتر,مسجدسلیمان,ShVShTR,MSJDSLIMAN,Daily 362163 شوشتر - مسجدسليمان (سه‌راهي گاو سوار - مسجدسليمان)
363102,اهواز - آبادان (اهواز - دارخوين),36 Khuzestan,اهواز,آبادان,AHVAZ,ABADAN,Daily 363102 اهواز - آبادان (اهواز - دارخوين)
363104,اهواز - ملاثاني,36 Khuzestan,اهواز,ملاثانی,AHVAZ,MLASANI,Daily 363104 اهواز - ملاثاني
363105,اهواز - بندر امام(جاده قديم),36 Khuzestan,اهواز,بندرامام,AHVAZ,BNDRAMAM,Daily 363105 اهواز - بندر امام(جاده قديم)
363106,حميديه - سوسنگرد,36 Khuzestan,حمیدیه,سوسنگرد,HMIDIH,SVSNGRD,Daily 363106 حميديه - سوسنگرد
363107,رامهرمز - اهواز(رامهرمز),36 Khuzestan,رامهرمز,اهواز,RAMHRMZ,AHVAZ,Daily 363107 رامهرمز - اهواز(رامهرمز)
363113,اهواز - خرمشهر,36 Khuzestan,اهواز,خرمشهر,AHVAZ,KhRMShHR,Daily 363113 اهواز - خرمشهر
363114,شوشتر - ملاثاني,36 Khuzestan,شوشتر,ملاثانی,ShVShTR,MLASANI,Daily 363114 شوشتر - ملاثاني
363152,آبادان - اهواز (دارخوين - اهواز),36 Khuzestan,آبادان,اهواز,ABADAN,AHVAZ,Daily 363152 آبادان - اهواز (دارخوين - اهواز)
363154,ملاثاني - اهواز,36 Khuzestan,ملاثانی,اهواز,MLASANI,AHVAZ,Daily 363154 ملاثاني - اهواز
363155,بندر امام - اهواز(جاده قديم),36 Khuzestan,بندرامام,اهواز,BNDRAMAM,AHVAZ,Daily 363155 بندر امام - اهواز(جاده قديم)
363156,سوسنگرد - حميديه,36 Khuzestan,سوسنگرد,حمیدیه,SVSNGRD,HMIDIH,Daily 363156 سوسنگرد - حميديه
363157,اهواز - رامهرمز(رامهرمز),36 Khuzestan,اهواز,رامهرمز,AHVAZ,RAMHRMZ,Daily 363157 اهواز - رامهرمز(رامهرمز)
363163,خرمشهر - اهواز,36 Khuzestan,خرمشهر,اهواز,KhRMShHR,AHVAZ,Daily 363163 خرمشهر - اهواز
363164,ملاثاني - شوشتر,36 Khuzestan,ملاثانی,شوشتر,MLASANI,ShVShTR,Daily 363164 ملاثاني - شوشتر
363201,آبادان - اهواز (آبادان - دارخوين),36 Khuzestan,آبادان,اهواز,ABADAN,AHVAZ,Daily 363201 آبادان - اهواز (آبادان - دارخوين)
363203,اهواز - شوش (الوان - شوش),36 Khuzestan,اهواز,شوش,AHVAZ,ShVSh,Daily 363203 اهواز - شوش (الوان - شوش)
363204,اهواز - حميديه,36 Khuzestan,اهواز,حمیدیه,AHVAZ,HMIDIH,Daily 363204 اهواز - حميديه
363206,اهواز - اميديه (سه راهي سرانجام),36 Khuzestan,اهواز,امیدیه,AHVAZ,AMIDIH,Daily 363206 اهواز - اميديه (سه راهي سرانجام)
363207,اهواز - خرمشهر (جاده امام صادق),36 Khuzestan,اهواز,خرمشهر,AHVAZ,KhRMShHR,Daily 363207 اهواز - خرمشهر (جاده امام صادق)
363229,اهواز - شوش (اهواز) (متناظر توزين),36 Khuzestan,اهواز,شوش,AHVAZ,ShVSh,Daily 363229 اهواز - شوش (اهواز) (متناظر توزين)
363230,ملاثاني - مسجدسليمان,36 Khuzestan,ملاثانی,مسجدسلیمان,MLASANI,MSJDSLIMAN,Daily 363230 ملاثاني - مسجدسليمان
363251,اهواز - آبادان (دارخوين - آبادان),36 Khuzestan,اهواز,آبادان,AHVAZ,ABADAN,Daily 363251 اهواز - آبادان (دارخوين - آبادان)
363253,شوش - اهواز (شوش - الوان),36 Khuzestan,شوش,اهواز,ShVSh,AHVAZ,Daily 363253 شوش - اهواز (شوش - الوان)
363254,حميديه - اهواز,36 Khuzestan,حمیدیه,اهواز,HMIDIH,AHVAZ,Daily 363254 حميديه - اهواز
363256,اميديه - اهواز(سه راهي سرانجام),36 Khuzestan,امیدیه,اهواز,AMIDIH,AHVAZ,Daily 363256 اميديه - اهواز(سه راهي سرانجام)
363257,خرمشهر - اهواز (جاده امام صادق),36 Khuzestan,خرمشهر,اهواز,KhRMShHR,AHVAZ,Daily 363257 خرمشهر - اهواز (جاده امام صادق)
363279,شوش - اهواز (اهواز),36 Khuzestan,شوش,اهواز,ShVSh,AHVAZ,Daily 363279 شوش - اهواز (اهواز)
363280,مسجدسليمان - ملاثاني,36 Khuzestan,مسجدسلیمان,ملاثانی,MSJDSLIMAN,MLASANI,Daily 363280 مسجدسليمان - ملاثاني
363301,جاده قديم انديمشک - پل زال,36 Khuzestan,اندیمشک,پلزال,ANDIMShK,PLZAL,Daily 363301 جاده قديم انديمشک - پل زال
363302,انديمشک - شوش,36 Khuzestan,اندیمشک,شوش,ANDIMShK,ShVSh,Daily 363302 انديمشک - شوش
363304,آزادراه انديمشک - پل زال,36 Khuzestan,اندیمشک,پلزال,ANDIMShK,PLZAL,Daily 363304 آزادراه انديمشک - پل زال
363305,انديمشک - دهلران (سه‌راهي دهلران - دشت عباس),36 Khuzestan,اندیمشک,دهلران,ANDIMShK,DHLRAN,Daily 363305 انديمشک - دهلران (سه‌راهي دهلران - دشت عباس)
363313,انديمشک - خرم‌آباد (انديمشک),36 Khuzestan,اندیمشک,خرمآباد,ANDIMShK,KhRMABAD,Daily 363313 انديمشک - خرم‌آباد (انديمشک)
363314,کمربندي انديمشک - دزفول (غرب به شرق),36 Khuzestan,اندیمشک,دزفول,ANDIMShK,DZFVL,Daily 363314 کمربندي انديمشک - دزفول (غرب به شرق)
363351,جاده قديم پل زال - انديمشک,36 Khuzestan,پلزال,اندیمشک,PLZAL,ANDIMShK,Daily 363351 جاده قديم پل زال - انديمشک
363352,شوش - انديمشک,36 Khuzestan,شوش,اندیمشک,ShVSh,ANDIMShK,Daily 363352 شوش - انديمشک
363354,آزادراه پل زال - انديمشک,36 Khuzestan,پلزال,اندیمشک,PLZAL,ANDIMShK,Daily 363354 آزادراه پل زال - انديمشک
363355,دهلران - انديمشک (دشت عباس - سه‌راهي دهلران),36 Khuzestan,دهلران,اندیمشک,DHLRAN,ANDIMShK,Daily 363355 دهلران - انديمشک (دشت عباس - سه‌راهي دهلران)
363363,خرم‌آباد - انديمشک (انديمشک) (متناظر توزين),36 Khuzestan,خرمآباد,اندیمشک,KhRMABAD,ANDIMShK,Daily 363363 خرم‌آباد - انديمشک (انديمشک) (متناظر توزين)
363364,کمربندي دزفول - انديمشک (شرق به غرب),36 Khuzestan,دزفول,اندیمشک,DZFVL,ANDIMShK,Daily 363364 کمربندي دزفول - انديمشک (شرق به غرب)
363401,دهدز - لردگان (دهدز),36 Khuzestan,دهدز,لردگان,DHDZ,LRDGAN,Daily 363401 دهدز - لردگان (دهدز)
363402,ايذه - دهدز,36 Khuzestan,ایذه,دهدز,AIZH,DHDZ,Daily 363402 ايذه - دهدز
363451,لردگان - دهدز (دهدز),36 Khuzestan,لردگان,دهدز,LRDGAN,DHDZ,Daily 363451 لردگان - دهدز (دهدز)
363452,دهدز - ايذه,36 Khuzestan,دهدز,ایذه,DHDZ,AIZH,Daily 363452 دهدز - ايذه
363501,باغملک - ايذه,36 Khuzestan,باغملک,ایذه,BAGhMLK,AIZH,Daily 363501 باغملک - ايذه
363551,ايذه - باغملک,36 Khuzestan,ایذه,باغملک,AIZH,BAGhMLK,Daily 363551 ايذه - باغملک
363601,بندر امام خميني - آبادان (خوردورق),36 Khuzestan,بندرامامخمینی,آبادان,BNDRAMAMKhMINI,ABADAN,Daily 363601 بندر امام خميني - آبادان (خوردورق)
363603,ماهشهر - بندرامام,36 Khuzestan,ماهشهر,بندرامام,MAHShHR,BNDRAMAM,Daily 363603 ماهشهر - بندرامام
363604,آزادراه بندر امام خميني - اهواز,36 Khuzestan,بندرامامخمینی,اهواز,BNDRAMAMKhMINI,AHVAZ,Daily 363604 آزادراه بندر امام خميني - اهواز
363605,ماهشهر - اميديه,36 Khuzestan,ماهشهر,امیدیه,MAHShHR,AMIDIH,Daily 363605 ماهشهر - اميديه
363606,ماهشهر - هنديجان (ماهشهر),36 Khuzestan,ماهشهر,هندیجان,MAHShHR,HNDIJAN,Daily 363606 ماهشهر - هنديجان (ماهشهر)
363607,هنديجان - ديلم,36 Khuzestan,هندیجان,دیلم,HNDIJAN,DILM,Daily 363607 هنديجان - ديلم
363627,هنديجان - ديلم (خروجي استان),36 Khuzestan,هندیجان,دیلم,HNDIJAN,DILM,Daily 363627 هنديجان - ديلم (خروجي استان)
363628,آزادراه بندرامام - اهواز (خروجي بندرامام),36 Khuzestan,بندرامام,اهواز,BNDRAMAM,AHVAZ,Daily 363628 آزادراه بندرامام - اهواز (خروجي بندرامام)
363651,آبادان - بندر امام خميني (خوردورق),36 Khuzestan,آبادان,بندرامامخمینی,ABADAN,BNDRAMAMKhMINI,Daily 363651 آبادان - بندر امام خميني (خوردورق)
363653,بندر امام - ماهشهر,36 Khuzestan,بندرامام,ماهشهر,BNDRAMAM,MAHShHR,Daily 363653 بندر امام - ماهشهر
363654,آزادراه اهواز - بندر امام خميني,36 Khuzestan,اهواز,بندرامامخمینی,AHVAZ,BNDRAMAMKhMINI,Daily 363654 آزادراه اهواز - بندر امام خميني
363655,اميديه - ماهشهر,36 Khuzestan,امیدیه,ماهشهر,AMIDIH,MAHShHR,Daily 363655 اميديه - ماهشهر
363656,هنديجان - ماهشهر (ماهشهر),36 Khuzestan,هندیجان,ماهشهر,HNDIJAN,MAHShHR,Daily 363656 هنديجان - ماهشهر (ماهشهر)
363657,ديلم - هنديجان,36 Khuzestan,دیلم,هندیجان,DILM,HNDIJAN,Daily 363657 ديلم - هنديجان
363677,ديلم - هنديجان (خروجي استان),36 Khuzestan,دیلم,هندیجان,DILM,HNDIJAN,Daily 363677 ديلم - هنديجان (خروجي استان)
363678,آزادراه اهواز - بندرامام (خروجي بندرامام),36 Khuzestan,اهواز,بندرامام,AHVAZ,BNDRAMAM,Daily 363678 آزادراه اهواز - بندرامام (خروجي بندرامام)
363701,بهبهان - گچساران (بهبهان - خيرآباد),36 Khuzestan,بهبهان,گچساران,BHBHAN,GChSARAN,Daily 363701 بهبهان - گچساران (بهبهان - خيرآباد)
363702,بهبهان - ديلم (خروجي خوزستان),36 Khuzestan,بهبهان,دیلم,BHBHAN,DILM,Daily 363702 بهبهان - ديلم (خروجي خوزستان)
363703,بهبهان - سه راهي آغاجاري,36 Khuzestan,بهبهان,آغاجاری,BHBHAN,AGhAJARI,Daily 363703 بهبهان - سه راهي آغاجاري
363751,گچساران - بهبهان (خيرآباد - بهبهان),36 Khuzestan,گچساران,بهبهان,GChSARAN,BHBHAN,Daily 363751 گچساران - بهبهان (خيرآباد - بهبهان)
363752,ديلم - بهبهان (ورودي خوزستان),36 Khuzestan,دیلم,بهبهان,DILM,BHBHAN,Daily 363752 ديلم - بهبهان (ورودي خوزستان)
363753,سه راهي آغاجاري - بهبهان,36 Khuzestan,آغاجاری,بهبهان,AGhAJARI,BHBHAN,Daily 363753 سه راهي آغاجاري - بهبهان
363801,خرمشهر - شلمچه (پايانه مرزي),36 Khuzestan,خرمشهر,شلمچه,KhRMShHR,ShLMChH,Daily 363801 خرمشهر - شلمچه (پايانه مرزي)
363803,خرمشهر - آبادان,36 Khuzestan,خرمشهر,آبادان,KhRMShHR,ABADAN,Daily 363803 خرمشهر - آبادان
363851,شلمچه - خرمشهر (پايانه مرزي),36 Khuzestan,شلمچه,خرمشهر,ShLMChH,KhRMShHR,Daily 363851 شلمچه - خرمشهر (پايانه مرزي)
363853,آبادان - خرمشهر,36 Khuzestan,آبادان,خرمشهر,ABADAN,KhRMShHR,Daily 363853 آبادان - خرمشهر
364101,دارخوين - شادگان,36 Khuzestan,دارخوین,شادگان,DARKhVIN,ShADGAN,Daily 364101 دارخوين - شادگان
364102,شادگان - سربندر,36 Khuzestan,شادگان,سربندر,ShADGAN,SRBNDR,Daily 364102 شادگان - سربندر
364151,شادگان - دارخوين,36 Khuzestan,شادگان,دارخوین,ShADGAN,DARKhVIN,Daily 364151 شادگان - دارخوين
364152,سربندر - شادگان,36 Khuzestan,سربندر,شادگان,SRBNDR,ShADGAN,Daily 364152 سربندر - شادگان
364201,شوش - دزفول,36 Khuzestan,شوش,دزفول,ShVSh,DZFVL,Daily 364201 شوش - دزفول
364202,الوان - بستان,36 Khuzestan,الوان,بستان,ALVAN,BSTAN,Daily 364202 الوان - بستان
364203,شوش - چنانه (خروجي استان),36 Khuzestan,شوش,چنانه,ShVSh,ChNANH,Daily 364203 شوش - چنانه (خروجي استان)
364251,دزفول - شوش,36 Khuzestan,دزفول,شوش,DZFVL,ShVSh,Daily 364251 دزفول - شوش
364252,بستان - الوان,36 Khuzestan,بستان,الوان,BSTAN,ALVAN,Daily 364252 بستان - الوان
364253,چنانه - شوش (خروجي استان),36 Khuzestan,چنانه,شوش,ChNANH,ShVSh,Daily 364253 چنانه - شوش (خروجي استان)
364301,چزابه - بستان (پايانه مرزي ),36 Khuzestan,چزابه,بستان,ChZABH,BSTAN,Daily 364301 چزابه - بستان (پايانه مرزي )
364302,سوسنگرد - بستان,36 Khuzestan,سوسنگرد,بستان,SVSNGRD,BSTAN,Daily 364302 سوسنگرد - بستان
364303,سوسنگرد - هويزه,36 Khuzestan,سوسنگرد,هویزه,SVSNGRD,HVIZH,Daily 364303 سوسنگرد - هويزه
364351,بستان - چزابه (پايانه مرزي ),36 Khuzestan,بستان,چزابه,BSTAN,ChZABH,Daily 364351 بستان - چزابه (پايانه مرزي )
364352,بستان - سوسنگرد,36 Khuzestan,بستان,سوسنگرد,BSTAN,SVSNGRD,Daily 364352 بستان - سوسنگرد
364353,هويزه - سوسنگرد,36 Khuzestan,هویزه,سوسنگرد,HVIZH,SVSNGRD,Daily 364353 هويزه - سوسنگرد
364401,هفتگل - باغملک,36 Khuzestan,هفتگل,باغملک,HFTGL,BAGhMLK,Daily 364401 هفتگل - باغملک
364402,رامهرمز - سه راهي آغاجاري,36 Khuzestan,رامهرمز,آغاجاری,RAMHRMZ,AGhAJARI,Daily 364402 رامهرمز - سه راهي آغاجاري
364403,هفتگل - اهواز(هفتگل),36 Khuzestan,هفتگل,اهواز,HFTGL,AHVAZ,Daily 364403 هفتگل - اهواز(هفتگل)
364404,رامهرمز - باغملک,36 Khuzestan,رامهرمز,باغملک,RAMHRMZ,BAGhMLK,Daily 364404 رامهرمز - باغملک
364405,ماهشهر - رامشير(سه راه سرانجام),36 Khuzestan,ماهشهر,رامشیر,MAHShHR,RAMShIR,Daily 364405 ماهشهر - رامشير(سه راه سرانجام)
364406,رامشير - ماهشهر,36 Khuzestan,رامشیر,ماهشهر,RAMShIR,MAHShHR,Daily 364406 رامشير - ماهشهر
364451,باغملک - هفتگل,36 Khuzestan,باغملک,هفتگل,BAGhMLK,HFTGL,Daily 364451 باغملک - هفتگل
364452,سه راهي آغاجاري - رامهرمز,36 Khuzestan,آغاجاری,رامهرمز,AGhAJARI,RAMHRMZ,Daily 364452 سه راهي آغاجاري - رامهرمز
364453,اهواز - هفتگل(هفتگل),36 Khuzestan,اهواز,هفتگل,AHVAZ,HFTGL,Daily 364453 اهواز - هفتگل(هفتگل)
364454,باغملک - رامهرمز,36 Khuzestan,باغملک,رامهرمز,BAGhMLK,RAMHRMZ,Daily 364454 باغملک - رامهرمز
364455,رامشير (سه راه سرانجام) - ماهشهر,36 Khuzestan,رامشیر,ماهشهر,RAMShIR,MAHShHR,Daily 364455 رامشير (سه راه سرانجام) - ماهشهر
364456,ماهشهر - رامشير,36 Khuzestan,ماهشهر,رامشیر,MAHShHR,RAMShIR,Daily 364456 ماهشهر - رامشير
364501,شوشتر - دزفول,36 Khuzestan,شوشتر,دزفول,ShVShTR,DZFVL,Daily 364501 شوشتر - دزفول
364502,گتوند - سه راه گتوند,36 Khuzestan,گتوند,گتوند,GTVND,GTVND,Daily 364502 گتوند - سه راه گتوند
364503,کمربندي شوشتر - اهواز (پل کابلي شوشتر),36 Khuzestan,شوشتر,اهواز,ShVShTR,AHVAZ,Daily 364503 کمربندي شوشتر - اهواز (پل کابلي شوشتر)
364508,شوشتر - دزفول (دزفول),36 Khuzestan,شوشتر,دزفول,ShVShTR,DZFVL,Daily 364508 شوشتر - دزفول (دزفول)
364509,شوشتر - گتوند,36 Khuzestan,شوشتر,گتوند,ShVShTR,GTVND,Daily 364509 شوشتر - گتوند
364510,شوشتر - هفتگل,36 Khuzestan,شوشتر,هفتگل,ShVShTR,HFTGL,Daily 364510 شوشتر - هفتگل
364551,دزفول - شوشتر,36 Khuzestan,دزفول,شوشتر,DZFVL,ShVShTR,Daily 364551 دزفول - شوشتر
364552,سه راه گتوند - گتوند,36 Khuzestan,گتوند,گتوند,GTVND,GTVND,Daily 364552 سه راه گتوند - گتوند
364553,اهواز - کمربندي شوشتر (پل کابلي شوشتر),36 Khuzestan,اهواز,شوشتر,AHVAZ,ShVShTR,Daily 364553 اهواز - کمربندي شوشتر (پل کابلي شوشتر)
364558,دزفول - شوشتر (دزفول),36 Khuzestan,دزفول,شوشتر,DZFVL,ShVShTR,Daily 364558 دزفول - شوشتر (دزفول)
364559,گتوند - شوشتر,36 Khuzestan,گتوند,شوشتر,GTVND,ShVShTR,Daily 364559 گتوند - شوشتر
364560,هفتگل - شوشتر,36 Khuzestan,هفتگل,شوشتر,HFTGL,ShVShTR,Daily 364560 هفتگل - شوشتر
364601,مسجدسليمان - شهرکرد,36 Khuzestan,مسجدسلیمان,شهرکرد,MSJDSLIMAN,ShHRKRD,Daily 364601 مسجدسليمان - شهرکرد
364602,مسجدسليمان - شوشتر (سه‌راهي گاو سوار - شوشتر),36 Khuzestan,مسجدسلیمان,شوشتر,MSJDSLIMAN,ShVShTR,Daily 364602 مسجدسليمان - شوشتر (سه‌راهي گاو سوار - شوشتر)
364603,سه راهي لالي - لالي (پل کابلي),36 Khuzestan,لالی,لالی,LALI,LALI,Daily 364603 سه راهي لالي - لالي (پل کابلي)
364651,شهرکرد - مسجدسليمان,36 Khuzestan,شهرکرد,مسجدسلیمان,ShHRKRD,MSJDSLIMAN,Daily 364651 شهرکرد - مسجدسليمان
364652,شوشتر - مسجدسليمان (شوشتر - سه‌راهي گاو سوار),36 Khuzestan,شوشتر,مسجدسلیمان,ShVShTR,MSJDSLIMAN,Daily 364652 شوشتر - مسجدسليمان (شوشتر - سه‌راهي گاو سوار)
364653,لالي - سه راهي لالي (پل کابلي),36 Khuzestan,لالی,لالی,LALI,LALI,Daily 364653 لالي - سه راهي لالي (پل کابلي)
364701,اميديه - آغاجاري,36 Khuzestan,امیدیه,آغاجاری,AMIDIH,AGhAJARI,Daily 364701 اميديه - آغاجاري
364702,اميديه - ديلم,36 Khuzestan,امیدیه,دیلم,AMIDIH,DILM,Daily 364702 اميديه - ديلم
364751,آغاجاري - اميديه,36 Khuzestan,آغاجاری,امیدیه,AGhAJARI,AMIDIH,Daily 364751 آغاجاري - اميديه
410247,سورمق - ابرکوه (مرز استان),41 Fars,سورمق,ابرکوه,SVRMGh,ABRKVH,Daily 410247 سورمق - ابرکوه (مرز استان)
410297,ابرکوه - سورمق (مرز استان),41 Fars,ابرکوه,سورمق,ABRKVH,SVRMGh,Daily 410297 ابرکوه - سورمق (مرز استان)
413101,سه راهي سياخ دارنگون - کوار,41 Fars,سیاخدارنگون,کوار,SIAKhDARNGVN,KVAR,Daily 413101 سه راهي سياخ دارنگون - کوار
413102,شيراز - سپيدان (شيراز - سه‌راهي قلات),41 Fars,شیراز,سپیدان,ShIRAZ,SPIDAN,Daily 413102 شيراز - سپيدان (شيراز - سه‌راهي قلات)
413104,شيراز - کازرون (شيراز - خان زنيان),41 Fars,شیراز,کازرون,ShIRAZ,KAZRVN,Daily 413104 شيراز - کازرون (شيراز - خان زنيان)
413106,شيراز - کوار (شيراز - سه‌راهي کوار),41 Fars,شیراز,کوار,ShIRAZ,KVAR,Daily 413106 شيراز - کوار (شيراز - سه‌راهي کوار)
413107,محور قديم جم - فيروزآباد (فيروزآباد),41 Fars,جم,فیروزآباد,JM,FIRVZABAD,Daily 413107 محور قديم جم - فيروزآباد (فيروزآباد)
413108,شيراز - خرامه,41 Fars,شیراز,خرامه,ShIRAZ,KhRAMH,Daily 413108 شيراز - خرامه
413109,دشت ارژن - قائميه,41 Fars,دشتارژن,قائمیه,DShTARZhN,GhAIMIH,Daily 413109 دشت ارژن - قائميه
413111,کوار - شيراز (کوار - سه‌راهي کوار),41 Fars,کوار,شیراز,KVAR,ShIRAZ,Daily 413111 کوار - شيراز (کوار - سه‌راهي کوار)
413123,شيراز - سپيدان (سه‌راهي قلات - سپيدان),41 Fars,شیراز,سپیدان,ShIRAZ,SPIDAN,Daily 413123 شيراز - سپيدان (سه‌راهي قلات - سپيدان)
413124,شيراز - کازرون (خان زنيان - دشت ارژن),41 Fars,شیراز,کازرون,ShIRAZ,KAZRVN,Daily 413124 شيراز - کازرون (خان زنيان - دشت ارژن)
413151,کوار - سه راهي سياخ دارنگون,41 Fars,کوار,سیاخدارنگون,KVAR,SIAKhDARNGVN,Daily 413151 کوار - سه راهي سياخ دارنگون
413152,سپيدان - شيراز (سه‌راهي قلات - سپيدان),41 Fars,سپیدان,شیراز,SPIDAN,ShIRAZ,Daily 413152 سپيدان - شيراز (سه‌راهي قلات - سپيدان)
413154,کازرون - شيراز (خان زنيان - شيراز),41 Fars,کازرون,شیراز,KAZRVN,ShIRAZ,Daily 413154 کازرون - شيراز (خان زنيان - شيراز)
413156,کوار - شيراز (سه‌راهي کوار - شيراز),41 Fars,کوار,شیراز,KVAR,ShIRAZ,Daily 413156 کوار - شيراز (سه‌راهي کوار - شيراز)
413157,محور قديم فيروزآباد - جم (فيروزآباد),41 Fars,فیروزآباد,جم,FIRVZABAD,JM,Daily 413157 محور قديم فيروزآباد - جم (فيروزآباد)
413158,خرامه - شيراز,41 Fars,خرامه,شیراز,KhRAMH,ShIRAZ,Daily 413158 خرامه - شيراز
413159,قائميه - دشت ارژن,41 Fars,قائمیه,دشتارژن,GhAIMIH,DShTARZhN,Daily 413159 قائميه - دشت ارژن
413161,شيراز - کوار (سه‌راهي کوار - کوار),41 Fars,شیراز,کوار,ShIRAZ,KVAR,Daily 413161 شيراز - کوار (سه‌راهي کوار - کوار)
413173,سپيدان - شيراز (سپيدان - سه‌راهي قلات),41 Fars,سپیدان,شیراز,SPIDAN,ShIRAZ,Daily 413173 سپيدان - شيراز (سپيدان - سه‌راهي قلات)
413174,کازرون - شيراز (دشت ارژن - خان زنيان),41 Fars,کازرون,شیراز,KAZRVN,ShIRAZ,Daily 413174 کازرون - شيراز (دشت ارژن - خان زنيان)
413202,آباده - ايزدخواست,41 Fars,آباده,ایزدخواست,ABADH,AIZDKhVAST,Daily 413202 آباده - ايزدخواست
413217,سروستان - فسا (سروستان - سه‌راهي فسا),41 Fars,سروستان,فسا,SRVSTAN,FSA,Daily 413217 سروستان - فسا (سروستان - سه‌راهي فسا)
413220,سروستان-خاوران,41 Fars,سروستان,خاوران,SRVSTAN,KhAVRAN,Daily 413220 سروستان-خاوران
413221,دو راهي سورمق - اقليد,41 Fars,سورمق,اقلید,SVRMGh,AGhLID,Daily 413221 دو راهي سورمق - اقليد
413222,شيراز - کازرون,41 Fars,شیراز,کازرون,ShIRAZ,KAZRVN,Daily 413222 شيراز - کازرون
