Code-mehvar,Name-Mehvar,Ostan,origin,destination,orgin_en,destination_en,filename
143158,‫آزادراه کاشان - قم (مشکات - تقاطع جاده قديم)‬,14 Qom,‫کاشان,قم‬,‫KAShAN,GhM‬,Daily 143158 ‫آزادراه کاشان - قم (مشکات - تقاطع جاده قديم)‬ 
143159,‫آزادراه ساوه - سلفچگان (سه‌راه تفرش - سلفچگان)‬,14 Qom,‫ساوه,سلفچگان‬,‫SAVH,SLFChGAN‬,Daily 143159 ‫آزادراه ساوه - سلفچگان (سه‌راه تفرش - سلفچگان)‬ 
143160,‫راهجرد - سلفچگان (سلفچگان)‬,14 Qom,‫راهجرد,سلفچگان‬,‫RAHJRD,SLFChGAN‬,Daily 143160 ‫راهجرد - سلفچگان (سلفچگان)‬ 
143161,‫قنوات - قم‬,14 Qom,‫قنوات,قم‬,‫GhNVAT,GhM‬,Daily 143161 ‫قنوات - قم‬ 
143162,‫کهک - سه راه لنگرود‬,14 Qom,‫کهک,لنگرود‬,‫KHK,LNGRVD‬,Daily 143162 ‫کهک - سه راه لنگرود‬ 
143163,‫ورجان - پرديسان‬,14 Qom,‫ورجان,پرديسان‬,‫VRJAN,PRDISAN‬,Daily 143163 ‫ورجان - پرديسان‬ 
143164,‫نيزار - قم‬,14 Qom,‫نيزار,قم‬,‫NIZAR,GhM‬,Daily 143164 ‫نيزار - قم‬ 
143165,‫آزادراه گرمسار - قم (قم)‬,14 Qom,‫گرمسار,قم‬,‫GRMSAR,GhM‬,Daily 143165 ‫آزادراه گرمسار - قم (قم)‬ 
143167,‫آزادراه قم - تهران (رستوران مهتاب)‬,14 Qom,‫قم,تهران‬,‫GhM,THRAN‬,Daily 143167 ‫آزادراه قم - تهران (رستوران مهتاب)‬ 
143168,‫سلفچگان - قم‬,14 Qom,‫سلفچگان,قم‬,‫SLFChGAN,GhM‬,Daily 143168 ‫سلفچگان - قم‬ 
143169,‫پل جاده کاشان - جمکران‬,14 Qom,‫کاشان,جمکران‬,‫KAShAN,JMKRAN‬,Daily 143169 ‫پل جاده کاشان - جمکران‬ 
143170,‫قم - جمکران (بلوار پيامبر اعظم)‬,14 Qom,‫قم,جمکران‬,‫GhM,JMKRAN‬,Daily 143170 ‫قم - جمکران (بلوار پيامبر اعظم)‬ 
143175,‫راهجرد - سلفچگان‬,14 Qom,‫راهجرد,سلفچگان‬,‫RAHJRD,SLFChGAN‬,Daily 143175 ‫راهجرد - سلفچگان‬ 
143179,‫آزادراه ساوه - سلفچگان (آوه - سه‌راه تفرش)‬,14 Qom,‫ساوه,سلفچگان‬,‫SAVH,SLFChGAN‬,Daily 143179 ‫آزادراه ساوه - سلفچگان (آوه - سه‌راه تفرش)‬ 
143180,‫دليجان - سلفچگان (مجتمع دلفين)‬,14 Qom,‫دليجان,سلفچگان‬,‫DLIJAN,SLFChGAN‬,Daily 143180 ‫دليجان - سلفچگان (مجتمع دلفين)‬ 
143181,‫جاده قديم تهران - قم (علي‌آباد - شکوهيه)‬,14 Qom,‫تهران,قم‬,‫THRAN,GhM‬,Daily 143181 ‫جاده قديم تهران - قم (علي‌آباد - شکوهيه)‬ 
143182,‫جاده قديم ساوه - سلفچگان (آوه - سه‌راه تفرش)‬,14 Qom,‫ساوه,سلفچگان‬,‫SAVH,SLFChGAN‬,Daily 143182 ‫جاده قديم ساوه - سلفچگان (آوه - سه‌راه تفرش)‬ 
143183,‫آزادراه تهران - قم (علي‌آباد)‬,14 Qom,‫تهران,قم‬,‫THRAN,GhM‬,Daily 143183 ‫آزادراه تهران - قم (علي‌آباد)‬ 
143184,‫جعفريه - قم‬,14 Qom,‫جعفريه,قم‬,‫JAFRIH,GhM‬,Daily 143184 ‫جعفريه - قم‬ 
143185,‫جاده قديم کاشان - قم (سن سن - تقاطع آزادراه)‬,14 Qom,‫کاشان,قم‬,‫KAShAN,GhM‬,Daily 143185 ‫جاده قديم کاشان - قم (سن سن - تقاطع آزادراه)‬ 
143186,‫جاده قديم ساوه - سلفچگان (سلفچگان)‬,14 Qom,‫ساوه,سلفچگان‬,‫SAVH,SLFChGAN‬,Daily 143186 ‫جاده قديم ساوه - سلفچگان (سلفچگان)‬ 
143187,‫آزادراه گرمسار - قم (چرمشهر - عوارضي قم)‬,14 Qom,‫گرمسار,قم‬,‫GRMSAR,GhM‬,Daily 143187 ‫آزادراه گرمسار - قم (چرمشهر - عوارضي قم)‬ 
143201,‫قم - جمکران (بلوار انتظار)‬,14 Qom,‫قم,جمکران‬,‫GhM,JMKRAN‬,Daily 143201 ‫قم - جمکران (بلوار انتظار)‬ 
143203,‫سلفچگان - دستجرد‬,14 Qom,‫سلفچگان,دستجرد‬,‫SLFChGAN,DSTJRD‬,Daily 143203 ‫سلفچگان - دستجرد‬ 
143212,‫قم رود - کوه سفيد‬,14 Qom,‫قمرود,کوهسفيد‬,‫GhMRVD,KVHSFID‬,Daily 143212 ‫قم رود - کوه سفيد‬ 
143220,‫آزادراه تهران - قم (مجموع گيت هاي عوارضي قم)‬,14 Qom,‫تهران,قم‬,‫THRAN,GhM‬,Daily 143220 ‫آزادراه تهران - قم (مجموع گيت هاي عوارضي قم)‬ 
143223,‫جاده قديم کاشان - قم‬,14 Qom,‫کاشان,قم‬,‫KAShAN,GhM‬,Daily 143223 ‫جاده قديم کاشان - قم‬ 
143225,‫قم - نيزار (کارخانه سيمان)‬,14 Qom,‫قم,نيزار‬,‫GhM,NIZAR‬,Daily 143225 ‫قم - نيزار (کارخانه سيمان)‬ 
143251,‫جمکران - قم (بلوار انتظار)‬,14 Qom,‫جمکران,قم‬,‫JMKRAN,GhM‬,Daily 143251 ‫جمکران - قم (بلوار انتظار)‬ 
143252,‫کاشان - عوارضي قم‬,14 Qom,‫کاشان,قم‬,‫KAShAN,GhM‬,Daily 143252 ‫کاشان - عوارضي قم‬ 
143253,‫دستجرد - سلفچگان‬,14 Qom,‫دستجرد,سلفچگان‬,‫DSTJRD,SLFChGAN‬,Daily 143253 ‫دستجرد - سلفچگان‬ 
143262,‫کوه سفيد - قم رود‬,14 Qom,‫کوهسفيد,قمرود‬,‫KVHSFID,GhMRVD‬,Daily 143262 ‫کوه سفيد - قم رود‬ 
143275,‫نيزار - قم (کارخانه سيمان)‬,14 Qom,‫نيزار,قم‬,‫NIZAR,GhM‬,Daily 143275 ‫نيزار - قم (کارخانه سيمان)‬ 
143301,‫جمکران - کوه خضر‬,14 Qom,‫جمکران,کوهخضر‬,‫JMKRAN,KVHKhZR‬,Daily 143301 ‫جمکران - کوه خضر‬ 
143351,‫کوه خضر - جمکران‬,14 Qom,‫کوهخضر,جمکران‬,‫KVHKhZR,JMKRAN‬,Daily 143351 ‫کوه خضر - جمکران‬ 
149905,‫قم - جعفريه (دوربين)‬,14 Qom,‫قم,جعفريه‬,‫GhM,JAFRIH‬,Daily 149905 ‫قم - جعفريه (دوربين)‬ 
149955,‫جعفريه - قم (دوربين)‬,14 Qom,‫جعفريه,قم‬,‫JAFRIH,GhM‬,Daily 149955 ‫جعفريه - قم (دوربين)‬ 
153101,‫جاده قديم قزوين - رشت (کوهين - لوشان)‬,15 Qazvin,‫قزوين,رشت‬,‫GhZVIN,RShT‬,Daily 153101 ‫جاده قديم قزوين - رشت (کوهين - لوشان)‬ 
153103,‫جاده قديم قزوين - کرج (قزوين - آبيک)‬,15 Qazvin,‫قزوين,کرج‬,‫GhZVIN,KRJ‬,Daily 153103 ‫جاده قديم قزوين - کرج (قزوين - آبيک)‬ 
153104,‫آزادراه قزوين - زنجان (تاکستان - مرز استان)‬,15 Qazvin,‫قزوين,زنجان‬,‫GhZVIN,ZNJAN‬,Daily 153104 ‫آزادراه قزوين - زنجان (تاکستان - مرز استان)‬ 
153105,‫آزادراه قزوين - رشت (قزوين - محمودآباد)‬,15 Qazvin,‫قزوين,رشت‬,‫GhZVIN,RShT‬,Daily 153105 ‫آزادراه قزوين - رشت (قزوين - محمودآباد)‬ 
153106,‫آزادراه قزوين - رشت (محمودآباد - کوهين)‬,15 Qazvin,‫قزوين,رشت‬,‫GhZVIN,RShT‬,Daily 153106 ‫آزادراه قزوين - رشت (محمودآباد - کوهين)‬ 
153107,‫آزادراه قزوين - رشت (کوهين - مرز استان)‬,15 Qazvin,‫قزوين,رشت‬,‫GhZVIN,RShT‬,Daily 153107 ‫آزادراه قزوين - رشت (کوهين - مرز استان)‬ 
153110,‫آزادراه قزوين - کرج (عوارضي 2 قزوين)‬,15 Qazvin,‫قزوين,کرج‬,‫GhZVIN,KRJ‬,Daily 153110 ‫آزادراه قزوين - کرج (عوارضي 2 قزوين)‬ 
153111,‫آزادراه قزوين - کرج (آبيک)‬,15 Qazvin,‫قزوين,کرج‬,‫GhZVIN,KRJ‬,Daily 153111 ‫آزادراه قزوين - کرج (آبيک)‬ 
153112,‫آزادراه قزوين - زنجان (اقباليه)‬,15 Qazvin,‫قزوين,زنجان‬,‫GhZVIN,ZNJAN‬,Daily 153112 ‫آزادراه قزوين - زنجان (اقباليه)‬ 
153113,‫آزادراه قزوين - زنجان (تاکستان)‬,15 Qazvin,‫قزوين,زنجان‬,‫GhZVIN,ZNJAN‬,Daily 153113 ‫آزادراه قزوين - زنجان (تاکستان)‬ 
153114,‫آزادراه قزوين - کرج (3کيلومتر مانده به عوارضي 1 قزوين)‬,15 Qazvin,‫قزوين,کرج‬,‫GhZVIN,KRJ‬,Daily 153114 ‫آزادراه قزوين - کرج (3کيلومتر مانده به عوارضي 1 قزوين)‬ 
153122,‫آزادراه قزوين - زنجان (کنارگذر قزوين)‬,15 Qazvin,‫قزوين,زنجان‬,‫GhZVIN,ZNJAN‬,Daily 153122 ‫آزادراه قزوين - زنجان (کنارگذر قزوين)‬ 
153123,‫قزوين - معلم کلايه‬,15 Qazvin,‫قزوين,معلمکلايه‬,‫GhZVIN,MALMKLAIH‬,Daily 153123 ‫قزوين - معلم کلايه‬ 
153135,‫آزادراه کنارگذر زنجان - قزوين (بعد از عوارضي 3)‬,15 Qazvin,‫زنجان,قزوين‬,‫ZNJAN,GhZVIN‬,Daily 153135 ‫آزادراه کنارگذر زنجان - قزوين (بعد از عوارضي 3)‬ 
153136,‫آزادراه قزوين - آبيک (عوارضي 1 قزوين)‬,15 Qazvin,‫قزوين,آبيک‬,‫GhZVIN,ABIK‬,Daily 153136 ‫آزادراه قزوين - آبيک (عوارضي 1 قزوين)‬ 
153137,‫آزادراه قزوين - آبيک (بعد از عوارضي2)‬,15 Qazvin,‫قزوين,آبيک‬,‫GhZVIN,ABIK‬,Daily 153137 ‫آزادراه قزوين - آبيک (بعد از عوارضي2)‬ 
153138,‫شهر صنعتي البرز - آبيک (قبل از عوارضي2)‬,15 Qazvin,‫شهرصنعتيالبرز,آبيک‬,‫ShHRSNATIALBRZ,ABIK‬,Daily 153138 ‫شهر صنعتي البرز - آبيک (قبل از عوارضي2)‬ 
153140,‫قزوين - بهرام آباد‬,15 Qazvin,‫قزوين,بهرامآباد‬,‫GhZVIN,BHRAMABAD‬,Daily 153140 ‫قزوين - بهرام آباد‬ 
153141,‫آوج - رزن (سلطانبلاغ)‬,15 Qazvin,‫آوج,رزن‬,‫AVJ,RZN‬,Daily 153141 ‫آوج - رزن (سلطانبلاغ)‬ 
153151,‫جاده قديم رشت - قزوين (لوشان - کوهين)‬,15 Qazvin,‫رشت,قزوين‬,‫RShT,GhZVIN‬,Daily 153151 ‫جاده قديم رشت - قزوين (لوشان - کوهين)‬ 
153153,‫جاده قديم کرج - قزوين (آبيک - قزوين)‬,15 Qazvin,‫کرج,قزوين‬,‫KRJ,GhZVIN‬,Daily 153153 ‫جاده قديم کرج - قزوين (آبيک - قزوين)‬ 
153154,‫آزادراه زنجان - قزوين (مرز استان - تاکستان)‬,15 Qazvin,‫زنجان,قزوين‬,‫ZNJAN,GhZVIN‬,Daily 153154 ‫آزادراه زنجان - قزوين (مرز استان - تاکستان)‬ 
153155,‫آزادراه رشت - قزوين (محمودآباد - قزوين)‬,15 Qazvin,‫رشت,قزوين‬,‫RShT,GhZVIN‬,Daily 153155 ‫آزادراه رشت - قزوين (محمودآباد - قزوين)‬ 
153156,‫آزادراه رشت - قزوين (کوهين - محمودآباد)‬,15 Qazvin,‫رشت,قزوين‬,‫RShT,GhZVIN‬,Daily 153156 ‫آزادراه رشت - قزوين (کوهين - محمودآباد)‬ 
153157,‫آزادراه رشت - قزوين (مرز استان - کوهين)‬,15 Qazvin,‫رشت,قزوين‬,‫RShT,GhZVIN‬,Daily 153157 ‫آزادراه رشت - قزوين (مرز استان - کوهين)‬ 
153160,‫آزادراه کرج - قزوين (عوارضي 2 قزوين)‬,15 Qazvin,‫کرج,قزوين‬,‫KRJ,GhZVIN‬,Daily 153160 ‫آزادراه کرج - قزوين (عوارضي 2 قزوين)‬ 
153161,‫آزادراه کرج - قزوين (آبيک)‬,15 Qazvin,‫کرج,قزوين‬,‫KRJ,GhZVIN‬,Daily 153161 ‫آزادراه کرج - قزوين (آبيک)‬ 
153162,‫آزادراه زنجان - قزوين (اقباليه)‬,15 Qazvin,‫زنجان,قزوين‬,‫ZNJAN,GhZVIN‬,Daily 153162 ‫آزادراه زنجان - قزوين (اقباليه)‬ 
153163,‫آزادراه زنجان - قزوين (تاکستان)‬,15 Qazvin,‫زنجان,قزوين‬,‫ZNJAN,GhZVIN‬,Daily 153163 ‫آزادراه زنجان - قزوين (تاکستان)‬ 
153164,‫آزادراه کرج - قزوين (3کيلومتر بعد از عوارضي1 قزوين)‬,15 Qazvin,‫کرج,قزوين‬,‫KRJ,GhZVIN‬,Daily 153164 ‫آزادراه کرج - قزوين (3کيلومتر بعد از عوارضي1 قزوين)‬ 
153172,‫آزادراه زنجان - قزوين (کنارگذر قزوين)‬,15 Qazvin,‫زنجان,قزوين‬,‫ZNJAN,GhZVIN‬,Daily 153172 ‫آزادراه زنجان - قزوين (کنارگذر قزوين)‬ 
153173,‫معلم کلايه - قزوين‬,15 Qazvin,‫معلمکلايه,قزوين‬,‫MALMKLAIH,GhZVIN‬,Daily 153173 ‫معلم کلايه - قزوين‬ 
153185,‫آزادراه قزوين - زنجان (قبل از عوارضي3)‬,15 Qazvin,‫قزوين,زنجان‬,‫GhZVIN,ZNJAN‬,Daily 153185 ‫آزادراه قزوين - زنجان (قبل از عوارضي3)‬ 
153186,‫آزادراه آبيک - قزوين (عوارضي 1 قزوين)‬,15 Qazvin,‫آبيک,قزوين‬,‫ABIK,GhZVIN‬,Daily 153186 ‫آزادراه آبيک - قزوين (عوارضي 1 قزوين)‬ 
153187,‫آزادراه کنارگذر قزوين - زنجان (بعد از عوارضي 2)‬,15 Qazvin,‫قزوين,زنجان‬,‫GhZVIN,ZNJAN‬,Daily 153187 ‫آزادراه کنارگذر قزوين - زنجان (بعد از عوارضي 2)‬ 
153190,‫بهرام آباد - قزوين‬,15 Qazvin,‫بهرامآباد,قزوين‬,‫BHRAMABAD,GhZVIN‬,Daily 153190 ‫بهرام آباد - قزوين‬ 
153191,‫رزن - آوج (سلطانبلاغ)‬,15 Qazvin,‫رزن,آوج‬,‫RZN,AVJ‬,Daily 153191 ‫رزن - آوج (سلطانبلاغ)‬ 
153201,‫قزوين - بوئين‌زهرا‬,15 Qazvin,‫قزوين,بوئينزهرا‬,‫GhZVIN,BVئINZHRA‬,Daily 153201 ‫قزوين - بوئين‌زهرا‬ 
153202,‫بوئين‌زهرا - ساوه‬,15 Qazvin,‫بوئينزهرا,ساوه‬,‫BVئINZHRA,SAVH‬,Daily 153202 ‫بوئين‌زهرا - ساوه‬ 
153207,‫بوئين‌زهرا - دانسفهان‬,15 Qazvin,‫بوئينزهرا,دانسفهان‬,‫BVئINZHRA,DANSFHAN‬,Daily 153207 ‫بوئين‌زهرا - دانسفهان‬ 
153208,‫تاکستان - دانسفهان‬,15 Qazvin,‫تاکستان,دانسفهان‬,‫TAKSTAN,DANSFHAN‬,Daily 153208 ‫تاکستان - دانسفهان‬ 
153221,‫بوئين زهرا - اشتهارد‬,15 Qazvin,‫بوئينزهرا,اشتهارد‬,‫BVئINZHRA,AShTHARD‬,Daily 153221 ‫بوئين زهرا - اشتهارد‬ 
153251,‫بوئين‌زهرا - قزوين‬,15 Qazvin,‫بوئينزهرا,قزوين‬,‫BVئINZHRA,GhZVIN‬,Daily 153251 ‫بوئين‌زهرا - قزوين‬ 
153252,‫ساوه - بوئين‌زهرا‬,15 Qazvin,‫ساوه,بوئينزهرا‬,‫SAVH,BVئINZHRA‬,Daily 153252 ‫ساوه - بوئين‌زهرا‬ 
153257,‫دانسفهان - بوئين‌زهرا‬,15 Qazvin,‫دانسفهان,بوئينزهرا‬,‫DANSFHAN,BVئINZHRA‬,Daily 153257 ‫دانسفهان - بوئين‌زهرا‬ 
153258,‫دانسفهان - تاکستان‬,15 Qazvin,‫دانسفهان,تاکستان‬,‫DANSFHAN,TAKSTAN‬,Daily 153258 ‫دانسفهان - تاکستان‬ 
153271,‫اشتهارد - بوئين زهرا‬,15 Qazvin,‫اشتهارد,بوئينزهرا‬,‫AShTHARD,BVئINZHRA‬,Daily 153271 ‫اشتهارد - بوئين زهرا‬ 
153301,‫جاده قديم قزوين - تاکستان (کهک - تاکستان)‬,15 Qazvin,‫قزوين,تاکستان‬,‫GhZVIN,TAKSTAN‬,Daily 153301 ‫جاده قديم قزوين - تاکستان (کهک - تاکستان)‬ 
153303,‫خرمدشت - آوج (سه‌راه رحيم‌آباد - آوج)‬,15 Qazvin,‫خرمدشت,آوج‬,‫KhRMDShT,AVJ‬,Daily 153303 ‫خرمدشت - آوج (سه‌راه رحيم‌آباد - آوج)‬ 
153306,‫جاده قديم تاکستان - ابهر (تاکستان - ضياآباد)‬,15 Qazvin,‫تاکستان,ابهر‬,‫TAKSTAN,ABHR‬,Daily 153306 ‫جاده قديم تاکستان - ابهر (تاکستان - ضياآباد)‬ 
153307,‫تاکستان - خرمدشت‬,15 Qazvin,‫تاکستان,خرمدشت‬,‫TAKSTAN,KhRMDShT‬,Daily 153307 ‫تاکستان - خرمدشت‬ 
153351,‫جاده قديم تاکستان - قزوين (تاکستان - کهک)‬,15 Qazvin,‫تاکستان,قزوين‬,‫TAKSTAN,GhZVIN‬,Daily 153351 ‫جاده قديم تاکستان - قزوين (تاکستان - کهک)‬ 
153353,‫آوج - خرمدشت (آوج - سه‌راهي رحيم‌آباد)‬,15 Qazvin,‫آوج,خرمدشت‬,‫AVJ,KhRMDShT‬,Daily 153353 ‫آوج - خرمدشت (آوج - سه‌راهي رحيم‌آباد)‬ 
153356,‫جاده قديم ابهر - تاکستان (ضياآباد - تاکستان)‬,15 Qazvin,‫ابهر,تاکستان‬,‫ABHR,TAKSTAN‬,Daily 153356 ‫جاده قديم ابهر - تاکستان (ضياآباد - تاکستان)‬ 
