SHAHR,START,END,PRO-TOURISM
همدان,14010621,14010628,2.32
همدان,14010628,14010718,-0.91
همدان,14010718,14010725,-0.17
همدان,14010725,14010802,-0.15
همدان,14010802,14010809,0.59
همدان,14010809,14010816,0.58
همدان,14010816,14010823,1.22
همدان,14010823,14010830,1.23
همدان,14010830,14010907,-0.13
همدان,14010907,14010914,1.41
همدان,14010914,14010921,0.54
همدان,14010921,14010928,-0.49
همدان,14010928,14011012,0.59
همدان,14011012,14011019,-0.90
همدان,14011019,14011026,-0.04
همدان,14011026,14011103,-0.09
همدان,14011103,14011110,0.24
همدان,14011110,14011208,0.66
همدان,14011208,14011222,-0.04
همدان,14011222,14020107,-0.54
همدان,14020107,14020128,-0.99
همدان,14020128,14020211,0.53
همدان,14020211,14020218,-0.42
همدان,14020218,14020301,0.33
همدان,14020301,14020308,1.41
همدان,14020308,14020322,1.73
همدان,14020322,14020329,1.96
همدان,14020412,14020419,-0.00
همدان,14020419,14020509,0.73
همدان,14020509,14020516,0.50
همدان,14020516,14020523,0.70
همدان,14020523,14020530,-0.36
همدان,14020606,14020627,1.53
همدان,14020627,14020717,-0.44
همدان,14020717,14020724,0.44
همدان,14020724,14020801,0.49
همدان,14020801,14020808,1.64
همدان,14020808,14020815,0.75
همدان,14020815,14020822,0.73
همدان,14020822,14020829,1.13
همدان,14020829,14020906,-1.27
همدان,14020906,14020913,2.05
همدان,14020913,14020920,1.67
همدان,14020920,14021004,0.78
همدان,14021004,14021011,-0.07
همدان,14021011,14021018,0.21
همدان,14021018,14021025,-0.01
همدان,14021025,14021102,-0.28
همدان,14021102,14021109,1.02
همدان,14021109,14021116,0.15
همدان,14021116,14021130,-0.34
همدان,14021130,14021214,0.71
همدان,14021214,14021221,-0.61
همدان,14021221,14030127,1.35
همدان,14030127,14030203,1.49
همدان,14030203,14030210,-1.15
همدان,14030210,14030224,2.38
همدان,14030224,14030231,0.98
همدان,14030231,14030307,2.30
همدان,14030307,14030321,1.64
همدان,14030321,14030411,-0.13
همدان,14030411,14030418,1.54
همدان,14030418,14030501,1.58
همدان,14030501,14030508,-1.19
همدان,14030508,14030515,-0.51
همدان,14030515,14030522,0.21
همدان,14030522,14030529,1.89
همدان,14030529,14030619,-0.24
همدان,14030619,14030626,1.15
همدان,14030626,14030709,0.79
همدان,14030709,14030716,0.19
همدان,14030716,14030723,0.77
همدان,14030723,14030730,0.22
همدان,14030730,14030807,0.60
همدان,14030807,14030814,1.31
همدان,14030814,14030821,1.30
همدان,14030821,14030828,0.20
همدان,14030828,14030905,0.31
همدان,14030905,14030912,0.61
همدان,14030912,14030919,0.63
همدان,14030919,14030926,1.44
همدان,14030926,14031003,1.53
همدان,14031003,14031010,0.57
همدان,14031010,14031017,0.39
همدان,14031017,14031101,0.39
همدان,14031101,14031115,0.45
همدان,14031115,14031129,0.09
همدان,14031129,14031206,0.10
سلفچگان,13971220,13980119,2.46
سلفچگان,13980119,13980126,1.11
سلفچگان,13980126,13980209,-0.20
سلفچگان,13980209,13980216,0.68
سلفچگان,13980216,13980223,0.67
سلفچگان,13980223,13980230,1.48
سلفچگان,13980230,13980320,-0.41
سلفچگان,13980320,13980327,-0.78
سلفچگان,13980327,13980403,-0.83
سلفچگان,13980403,13980410,-0.18
سلفچگان,13980410,13980417,-0.09
سلفچگان,13980417,13980424,-0.37
سلفچگان,13980424,13980431,0.09
سلفچگان,13980431,13980507,-0.19
سلفچگان,13980507,13980514,0.18
سلفچگان,13980514,13980604,-3.57
سلفچگان,13980611,13980625,0.32
سلفچگان,13980625,13980701,-1.13
سلفچگان,13980701,13980708,-0.92
سلفچگان,13980708,13980715,1.20
سلفچگان,13980715,13980722,-2.74
سلفچگان,13980722,13980820,-1.08
سلفچگان,13980820,13980827,-2.62
سلفچگان,13980904,13980911,-0.68
سلفچگان,13980918,13980925,-0.98
سلفچگان,13980925,13981002,-0.73
سلفچگان,13981002,13981009,-0.00
سلفچگان,13981009,13981016,-0.12
سلفچگان,13981016,13981023,-0.54
سلفچگان,13981023,13981030,1.20
سلفچگان,13981030,13981114,0.42
سلفچگان,13981114,13981128,0.20
سلفچگان,13981128,13981205,-0.03
سلفچگان,13981205,13981212,-0.42
سلفچگان,13981212,13990125,1.89
سلفچگان,13990125,13990201,-0.31
سلفچگان,13990201,13990208,-0.23
سلفچگان,13990208,13990215,1.41
سلفچگان,13990215,13990229,0.08
سلفچگان,13990229,13990319,-1.86
سلفچگان,13990319,13990402,-0.84
سلفچگان,13990402,13990409,-1.01
سلفچگان,13990409,13990416,-0.87
سلفچگان,13990416,13990423,-0.45
سلفچگان,13990423,13990430,-1.60
سلفچگان,13990430,13990513,0.22
سلفچگان,13990513,13990520,0.80
سلفچگان,13990520,13990527,-0.87
سلفچگان,13990527,13990603,-0.57
سلفچگان,13990603,13990610,2.58
سلفچگان,13990624,13990631,-2.82
سلفچگان,13990707,13990721,-2.61
سلفچگان,13990721,13990728,-0.38
سلفچگان,13990819,13990826,0.21
سلفچگان,13990826,13990903,0.57
سلفچگان,13990903,13990910,-1.28
سلفچگان,13990910,13990917,0.26
سلفچگان,13990917,13990924,-0.90
سلفچگان,13990924,13991001,0.03
سلفچگان,13991001,13991008,-0.15
سلفچگان,13991008,13991015,0.14
سلفچگان,13991015,13991022,-0.94
سلفچگان,13991022,13991106,0.42
سلفچگان,13991106,13991113,-0.44
سلفچگان,13991113,13991127,-0.41
سلفچگان,13991127,13991204,0.00
سلفچگان,13991204,13991211,1.31
سلفچگان,13991211,13991218,0.19
سلفچگان,13991218,14000116,-0.93
سلفچگان,14000116,14000123,1.69
سلفچگان,14000123,14000130,1.42
سلفچگان,14000130,14000206,-1.52
سلفچگان,14000206,14000227,0.26
سلفچگان,14000227,14000303,0.04
سلفچگان,14000303,14000310,-0.49
سلفچگان,14000310,14000324,-1.04
سلفچگان,14000324,14000331,-0.60
سلفچگان,14000331,14000407,-0.63
سلفچگان,14000407,14000414,0.18
سلفچگان,14000414,14000421,-1.14
سلفچگان,14000421,14000511,1.01
سلفچگان,14000511,14000518,-0.27
سلفچگان,14000518,14000601,-0.93
سلفچگان,14000601,14000608,-2.33
سلفچگان,14000608,14000615,0.33
سلفچگان,14000615,14000622,-0.85
سلفچگان,14000622,14000629,0.05
سلفچگان,14000629,14000719,-0.16
سلفچگان,14000719,14000726,0.82
سلفچگان,14000726,14000810,0.72
سلفچگان,14000810,14000817,1.11
سلفچگان,14000817,14000824,-0.44
سلفچگان,14000824,14000901,-0.17
سلفچگان,14000901,14000908,-0.10
سلفچگان,14000908,14000915,0.39
سلفچگان,14000915,14000922,0.74
سلفچگان,14000922,14000929,-0.90
سلفچگان,14000929,14001006,0.07
سلفچگان,14001006,14001013,0.46
سلفچگان,14001013,14001020,-0.20
سلفچگان,14001020,14001027,0.86
سلفچگان,14001027,14001104,-1.26
سلفچگان,14001104,14001111,1.64
سلفچگان,14001111,14001118,-0.70
سلفچگان,14001118,14001202,-1.14
سلفچگان,14001202,14001216,0.90
سلفچگان,14001216,14001223,0.50
سلفچگان,14001223,14010108,-1.48
سلفچگان,14010108,14010122,-0.32
سلفچگان,14010122,14010129,-1.48
سلفچگان,14010129,14010219,0.36
سلفچگان,14010219,14010226,0.01
سلفچگان,14010226,14010302,0.77
سلفچگان,14010302,14010309,-3.22
سلفچگان,14010413,14010503,-0.93
سلفچگان,14010503,14010510,1.10
سلفچگان,14010510,14010524,-1.21
سلفچگان,14010524,14010531,0.18
سلفچگان,14010531,14010607,-0.09
سلفچگان,14010607,14010614,-0.52
سلفچگان,14010614,14010621,-0.38
سلفچگان,14010621,14010628,-0.96
سلفچگان,14010628,14010718,0.81
سلفچگان,14010718,14010725,-1.40
سلفچگان,14010725,14010802,-0.80
سلفچگان,14010802,14010809,1.84
سلفچگان,14010809,14010816,0.29
سلفچگان,14010816,14010823,-1.31
سلفچگان,14010823,14010830,-0.53
سلفچگان,14010830,14010907,-0.91
سلفچگان,14010907,14010914,-0.18
سلفچگان,14010914,14010921,-0.96
سلفچگان,14010921,14010928,0.21
سلفچگان,14010928,14011012,0.89
سلفچگان,14011012,14011019,-0.64
سلفچگان,14011019,14011026,0.68
سلفچگان,14011026,14011103,-2.27
سلفچگان,14011103,14011110,-0.03
سلفچگان,14011208,14011222,-0.95
سلفچگان,14011222,14020107,-0.41
سلفچگان,14020107,14020128,2.57
سلفچگان,14020128,14020211,-0.31
سلفچگان,14020211,14020218,-0.15
سلفچگان,14020218,14020301,-0.70
سلفچگان,14020301,14020308,0.91
سلفچگان,14020308,14020322,-3.33
سلفچگان,14020329,14020412,-2.05
سلفچگان,14020412,14020419,0.15
سلفچگان,14020419,14020509,0.50
سلفچگان,14020509,14020516,-1.13
سلفچگان,14020606,14020627,0.32
سلفچگان,14020913,14020920,0.46
سلفچگان,14020920,14021004,1.06
سلفچگان,14021004,14021011,-2.31
سلفچگان,14021018,14021025,0.75
سلفچگان,14021025,14021102,-0.48
سلفچگان,14021102,14021109,0.66
سلفچگان,14021109,14021116,0.73
سلفچگان,14021116,14021130,0.07
سلفچگان,14021130,14021214,-0.39
سلفچگان,14021221,14030127,2.53
سلفچگان,14030127,14030203,-0.40
سلفچگان,14030203,14030210,-0.73
سلفچگان,14030210,14030224,0.19
سلفچگان,14030224,14030231,0.11
سلفچگان,14030231,14030307,1.47
سلفچگان,14030307,14030321,0.10
سلفچگان,14030418,14030501,-0.67
سلفچگان,14030814,14030821,1.54
سلفچگان,14030821,14030828,0.52
سلفچگان,14030828,14030905,-2.39
سلفچگان,14030905,14030912,0.31
سلفچگان,14030912,14030919,-0.37
سلفچگان,14030919,14030926,1.19
سلفچگان,14030926,14031003,-0.23
سلفچگان,14031010,14031017,-0.61
سلفچگان,14031017,14031101,-0.01
سلفچگان,14031101,14031115,1.44
سلفچگان,14031115,14031129,1.27
سلفچگان,14031129,14031206,-0.29
رشت,13971220,13980119,2.62
رشت,13980119,13980126,0.06
رشت,13980126,13980209,-0.55
رشت,13980209,13980216,2.25
رشت,13980216,13980223,2.07
رشت,13980223,13980230,1.63
رشت,13980230,13980320,1.04
رشت,13980320,13980327,0.85
رشت,13980327,13980403,0.71
رشت,13980403,13980410,2.87
رشت,13980410,13980417,0.83
رشت,13980417,13980424,2.44
رشت,13980424,13980431,1.58
رشت,13980431,13980507,1.71
رشت,13980507,13980514,1.91
رشت,13980514,13980604,1.81
رشت,13980604,13980611,2.83
رشت,13980611,13980625,2.33
رشت,13980625,13980701,2.10
رشت,13980701,13980708,1.61
رشت,13980708,13980715,2.01
رشت,13980715,13980722,1.62
رشت,13980722,13980820,0.87
رشت,13980820,13980827,1.81
رشت,13980827,13980904,0.90
رشت,13980904,13980911,2.63
رشت,13980911,13980918,0.63
رشت,13980918,13980925,1.53
رشت,13980925,13981002,1.24
رشت,13981002,13981009,2.95
رشت,13981009,13981016,1.01
رشت,13981016,13981023,0.99
رشت,13981023,13981030,1.18
رشت,13981030,13981114,0.90
رشت,13981114,13981128,1.60
رشت,13981128,13981205,0.47
رشت,13981205,13981212,1.80
رشت,13981212,13990125,0.41
رشت,13990125,13990201,0.21
رشت,13990201,13990208,2.86
رشت,13990208,13990215,2.05
رشت,13990215,13990229,1.95
رشت,13990229,13990319,1.97
رشت,13990319,13990402,-0.46
رشت,13990402,13990409,1.45
رشت,13990409,13990416,2.83
رشت,13990416,13990423,1.86
رشت,13990423,13990430,1.71
رشت,13990430,13990513,-0.44
رشت,13990513,13990520,2.80
رشت,13990520,13990527,1.03
رشت,13990527,13990603,2.25
رشت,13990603,13990610,2.85
رشت,13990610,13990617,-0.62
رشت,13990617,13990624,2.39
رشت,13990624,13990631,2.42
رشت,13990631,13990707,1.71
رشت,13990707,13990721,1.96
رشت,13990721,13990728,2.53
رشت,13990728,13990819,0.67
رشت,13990819,13990826,1.89
رشت,13990826,13990903,2.39
رشت,13990903,13990910,-0.73
رشت,13990910,13990917,0.88
رشت,13990917,13990924,0.30
رشت,13990924,13991001,0.69
رشت,13991001,13991008,1.61
رشت,13991008,13991015,1.48
رشت,13991015,13991022,1.50
رشت,13991022,13991106,1.58
رشت,13991106,13991113,2.14
رشت,13991113,13991127,1.31
رشت,13991127,13991204,0.17
رشت,13991204,13991211,1.50
رشت,13991211,13991218,1.04
رشت,13991218,14000116,2.28
رشت,14000116,14000123,-0.14
رشت,14000123,14000130,0.46
رشت,14000130,14000206,0.86
رشت,14000206,14000227,0.85
رشت,14000227,14000303,2.09
رشت,14000303,14000310,2.32
رشت,14000310,14000324,1.77
رشت,14000324,14000331,2.12
رشت,14000331,14000407,1.85
رشت,14000407,14000414,2.03
رشت,14000414,14000421,1.75
رشت,14000421,14000511,1.19
رشت,14000511,14000518,2.49
رشت,14000518,14000601,1.86
رشت,14000601,14000608,-1.17
رشت,14000608,14000615,2.45
رشت,14000615,14000622,2.11
رشت,14000622,14000629,2.05
رشت,14000629,14000719,1.23
رشت,14000719,14000726,1.85
رشت,14000726,14000810,1.47
رشت,14000810,14000817,2.05
رشت,14000817,14000824,1.38
رشت,14000824,14000901,1.95
رشت,14000901,14000908,1.80
رشت,14000908,14000915,2.15
رشت,14000915,14000922,1.86
رشت,14000922,14000929,2.34
رشت,14000929,14001006,1.82
رشت,14001006,14001013,1.31
رشت,14001013,14001020,1.87
رشت,14001020,14001027,1.80
رشت,14001027,14001104,0.20
رشت,14001111,14001118,1.79
رشت,14001118,14001202,-0.15
رشت,14001202,14001216,1.48
رشت,14001216,14001223,0.59
رشت,14001223,14010108,2.22
رشت,14010122,14010129,1.39
رشت,14010129,14010219,1.34
رشت,14010219,14010226,1.55
رشت,14010226,14010302,1.94
رشت,14010302,14010309,2.19
رشت,14010309,14010323,1.93
رشت,14010323,14010330,2.20
رشت,14010330,14010406,2.29
رشت,14010406,14010413,2.02
رشت,14010413,14010503,1.20
رشت,14010503,14010510,2.47
رشت,14010510,14010524,2.54
رشت,14010524,14010531,2.15
رشت,14010531,14010607,2.24
رشت,14010607,14010614,2.19
رشت,14010614,14010621,2.16
رشت,14010621,14010628,3.07
رشت,14010628,14010718,0.59
رشت,14010718,14010725,2.10
رشت,14010725,14010802,2.08
رشت,14010802,14010809,2.16
رشت,14010809,14010816,2.38
رشت,14010816,14010823,2.14
رشت,14010823,14010830,2.15
رشت,14010830,14010907,2.19
رشت,14010907,14010914,2.34
رشت,14010914,14010921,0.82
رشت,14010921,14010928,2.30
رشت,14010928,14011012,1.16
رشت,14011012,14011019,2.24
رشت,14011019,14011026,1.41
رشت,14011026,14011103,1.35
رشت,14011103,14011110,1.60
رشت,14011110,14011208,0.60
رشت,14011208,14011222,1.35
رشت,14011222,14020107,1.61
رشت,14020107,14020128,-1.00
رشت,14020128,14020211,1.93
رشت,14020211,14020218,2.22
رشت,14020218,14020301,1.94
رشت,14020301,14020308,0.99
رشت,14020308,14020322,2.29
رشت,14020322,14020329,2.03
رشت,14020329,14020412,0.87
رشت,14020412,14020419,2.18
رشت,14020419,14020509,-0.79
رشت,14020509,14020516,2.62
رشت,14020516,14020523,2.32
رشت,14020523,14020530,2.13
رشت,14020530,14020606,1.97
رشت,14020606,14020627,1.23
رشت,14020627,14020717,-1.11
رشت,14020717,14020724,1.50
رشت,14020724,14020801,1.80
رشت,14020801,14020808,2.06
رشت,14020808,14020815,2.61
رشت,14020815,14020822,1.93
رشت,14020822,14020829,2.06
رشت,14020829,14020906,1.95
رشت,14020906,14020913,2.18
رشت,14020913,14020920,1.89
رشت,14021004,14021011,1.92
رشت,14021011,14021018,2.27
رشت,14021018,14021025,1.30
رشت,14021025,14021102,1.78
رشت,14021102,14021109,1.87
رشت,14021109,14021116,0.56
رشت,14021116,14021130,1.63
رشت,14021130,14021214,1.03
رشت,14021214,14021221,2.09
رشت,14030203,14030210,1.83
رشت,14030210,14030224,1.23
رشت,14030224,14030231,1.48
رشت,14030231,14030307,2.27
رشت,14030307,14030321,2.52
رشت,14030321,14030411,-0.23
رشت,14030807,14030814,0.69
رشت,14030821,14030828,0.72
رشت,14030828,14030905,-0.11
رشت,14030905,14030912,-1.50
رشت,14030912,14030919,-0.94
رشت,14030919,14030926,-1.97
رشت,14030926,14031003,0.38
رشت,14031003,14031010,2.50
رشت,14031010,14031017,2.24
رشت,14031017,14031101,3.19
رشت,14031129,14031206,-0.90
ارومیه,13971220,13980119,0.20
ارومیه,13980119,13980126,-0.28
ارومیه,13980126,13980209,-0.74
ارومیه,13980209,13980216,-0.28
ارومیه,13980216,13980223,-0.33
ارومیه,13980223,13980230,1.06
ارومیه,13980230,13980320,2.00
ارومیه,13980320,13980327,0.54
ارومیه,13980327,13980403,2.03
ارومیه,13980403,13980410,0.37
ارومیه,13980410,13980417,-0.13
ارومیه,13980417,13980424,-0.48
ارومیه,13980424,13980431,-0.21
ارومیه,13980431,13980507,0.81
ارومیه,13980507,13980514,0.39
ارومیه,13980514,13980604,0.87
ارومیه,13980611,13980625,-1.42
ارومیه,13980625,13980701,-0.90
ارومیه,13980708,13980715,-0.24
ارومیه,13980715,13980722,-0.01
ارومیه,13980722,13980820,0.36
ارومیه,13980820,13980827,0.04
ارومیه,13980911,13980918,-0.44
ارومیه,13980918,13980925,0.78
ارومیه,13980925,13981002,-0.15
ارومیه,13981002,13981009,-1.74
ارومیه,13981009,13981016,0.60
ارومیه,13981016,13981023,-0.32
ارومیه,13981023,13981030,-0.32
ارومیه,13981030,13981114,-2.10
ارومیه,13981114,13981128,1.23
ارومیه,13981128,13981205,-1.36
ارومیه,13981205,13981212,-1.64
ارومیه,13981212,13990125,0.92
ارومیه,13990125,13990201,-1.19
ارومیه,13990201,13990208,-0.21
ارومیه,13990208,13990215,0.10
ارومیه,13990215,13990229,-0.23
ارومیه,13990229,13990319,0.59
ارومیه,13990319,13990402,-0.37
ارومیه,13990402,13990409,-0.85
ارومیه,13990409,13990416,-0.70
ارومیه,13990416,13990423,0.39
ارومیه,13990423,13990430,-0.09
ارومیه,13990513,13990520,0.89
ارومیه,13990520,13990527,-1.26
ارومیه,13990527,13990603,-0.65
ارومیه,13990617,13990624,-1.16
ارومیه,13990624,13990631,-0.56
ارومیه,13990631,13990707,-1.68
ارومیه,13990707,13990721,-0.40
ارومیه,13990721,13990728,-0.33
ارومیه,13990728,13990819,0.41
ارومیه,13990917,13990924,0.07
ارومیه,13990924,13991001,-1.36
ارومیه,13991001,13991008,0.36
ارومیه,13991008,13991015,0.48
ارومیه,13991022,13991106,-1.88
ارومیه,13991106,13991113,2.58
ارومیه,13991113,13991127,-0.42
ارومیه,13991127,13991204,1.98
ارومیه,13991204,13991211,-1.27
ارومیه,14000116,14000123,-0.86
ارومیه,14000123,14000130,-0.51
ارومیه,14000130,14000206,-1.17
ارومیه,14000206,14000227,-0.88
ارومیه,14000227,14000303,-1.04
ارومیه,14000303,14000310,-1.17
ارومیه,14000310,14000324,0.50
ارومیه,14000324,14000331,0.28
ارومیه,14000331,14000407,0.27
ارومیه,14000407,14000414,0.01
ارومیه,14000414,14000421,-1.33
ارومیه,14000421,14000511,-0.89
ارومیه,14000511,14000518,-1.36
ارومیه,14000518,14000601,-0.36
ارومیه,14000601,14000608,-0.36
ارومیه,14000608,14000615,-1.74
ارومیه,14000615,14000622,-0.62
ارومیه,14000622,14000629,-0.52
ارومیه,14000629,14000719,-0.67
ارومیه,14000719,14000726,0.57
ارومیه,14000726,14000810,0.08
ارومیه,14000810,14000817,-2.07
ارومیه,14000817,14000824,-0.24
ارومیه,14000824,14000901,-0.31
ارومیه,14000901,14000908,-0.59
ارومیه,14000908,14000915,0.60
ارومیه,14000915,14000922,0.27
ارومیه,14000922,14000929,-0.34
ارومیه,14000929,14001006,-0.97
ارومیه,14001006,14001013,-0.05
ارومیه,14001013,14001020,-0.98
ارومیه,14001020,14001027,-0.32
ارومیه,14001027,14001104,-0.22
ارومیه,14001104,14001111,-0.14
ارومیه,14001111,14001118,-1.29
ارومیه,14001118,14001202,0.42
ارومیه,14001202,14001216,0.04
ارومیه,14001216,14001223,-0.00
ارومیه,14001223,14010108,-0.96
ارومیه,14010108,14010122,-0.47
ارومیه,14010122,14010129,0.55
ارومیه,14010129,14010219,-2.17
ارومیه,14010219,14010226,0.83
ارومیه,14010330,14010406,0.95
ارومیه,14010406,14010413,-3.29
ارومیه,14010413,14010503,0.15
ارومیه,14010503,14010510,1.21
ارومیه,14010510,14010524,-0.53
ارومیه,14010524,14010531,-0.52
ارومیه,14010531,14010607,1.61
ارومیه,14010607,14010614,2.54
ارومیه,14010614,14010621,0.23
ارومیه,14010621,14010628,-0.23
ارومیه,14010628,14010718,1.57
ارومیه,14010718,14010725,1.16
ارومیه,14010725,14010802,1.35
ارومیه,14010802,14010809,-0.81
ارومیه,14010809,14010816,-0.34
ارومیه,14010816,14010823,1.38
ارومیه,14010823,14010830,-2.38
ارومیه,14010830,14010907,-0.59
ارومیه,14010907,14010914,-0.04
ارومیه,14010914,14010921,0.45
ارومیه,14010921,14010928,-1.02
ارومیه,14010928,14011012,-0.09
ارومیه,14011012,14011019,-0.22
ارومیه,14011019,14011026,-0.29
ارومیه,14011026,14011103,-1.65
ارومیه,14011103,14011110,-1.08
ارومیه,14011110,14011208,-2.00
ارومیه,14011208,14011222,1.25
ارومیه,14011222,14020107,-0.39
ارومیه,14020107,14020128,-1.33
ارومیه,14020128,14020211,-0.39
ارومیه,14020211,14020218,-0.66
ارومیه,14020218,14020301,-0.59
ارومیه,14020301,14020308,-0.45
ارومیه,14020308,14020322,0.23
ارومیه,14020322,14020329,-0.67
ارومیه,14020329,14020412,-2.64
ارومیه,14020412,14020419,-0.25
ارومیه,14020419,14020509,-0.19
ارومیه,14020509,14020516,-0.06
ارومیه,14020516,14020523,0.57
ارومیه,14020523,14020530,-0.62
ارومیه,14020530,14020606,-0.62
ارومیه,14020606,14020627,-0.52
ارومیه,14020627,14020717,-1.16
ارومیه,14020724,14020801,-0.61
ارومیه,14020801,14020808,1.43
ارومیه,14020808,14020815,0.68
ارومیه,14020815,14020822,-0.51
ارومیه,14020822,14020829,-0.20
ارومیه,14021214,14021221,1.04
ارومیه,14021221,14030127,-0.94
ارومیه,14030127,14030203,-0.24
ارومیه,14030203,14030210,-1.20
ارومیه,14030210,14030224,1.07
ارومیه,14030224,14030231,-0.80
ارومیه,14030307,14030321,-2.82
ارومیه,14030321,14030411,2.90
ارومیه,14030411,14030418,-2.74
ارومیه,14030418,14030501,-0.29
ارومیه,14030501,14030508,2.40
ارومیه,14030508,14030515,0.14
ارومیه,14030515,14030522,-2.30
ارومیه,14030522,14030529,-0.11
ارومیه,14030529,14030619,0.14
ارومیه,14030626,14030709,3.02
ارومیه,14030709,14030716,0.79
ارومیه,14030716,14030723,-0.88
ارومیه,14030723,14030730,-0.64
ارومیه,14030730,14030807,2.53
ارومیه,14030814,14030821,-2.44
ارومیه,14030821,14030828,0.40
ارومیه,14030828,14030905,2.95
ارومیه,14030905,14030912,-0.37
ارومیه,14030912,14030919,-2.73
ارومیه,14030926,14031003,1.88
ارومیه,14031010,14031017,-2.10
ارومیه,14031101,14031115,-0.34
ارومیه,14031115,14031129,-2.04
ارومیه,14031129,14031206,-0.18
یزد,13971220,13980119,-1.27
یزد,13980119,13980126,0.52
یزد,13980126,13980209,-0.72
یزد,13980209,13980216,-0.05
یزد,13980216,13980223,-0.51
یزد,13980223,13980230,-1.21
یزد,13980230,13980320,0.07
یزد,13980327,13980403,-0.08
یزد,13980403,13980410,-1.56
یزد,13980410,13980417,-0.97
یزد,13980417,13980424,-0.72
یزد,13980424,13980431,0.32
یزد,13980431,13980507,-1.13
یزد,13980507,13980514,-0.95
یزد,13980514,13980604,0.88
یزد,13980604,13980611,-1.18
یزد,13980611,13980625,-0.68
یزد,13980625,13980701,-0.51
یزد,13980708,13980715,-0.88
یزد,13980715,13980722,-0.76
یزد,13980722,13980820,0.05
یزد,13980820,13980827,-0.81
یزد,13980904,13980911,-0.14
یزد,13980911,13980918,0.07
یزد,13980918,13980925,0.12
یزد,13980925,13981002,-1.10
یزد,13981002,13981009,-0.55
یزد,13981009,13981016,-0.08
یزد,13981016,13981023,-0.11
یزد,13981023,13981030,-0.48
یزد,13981030,13981114,-0.17
یزد,13981114,13981128,-0.74
یزد,13981128,13981205,-0.37
یزد,13990125,13990201,-0.99
یزد,13990201,13990208,-0.98
یزد,13990208,13990215,-0.82
یزد,13990215,13990229,-0.67
یزد,13990229,13990319,0.04
یزد,13990319,13990402,-0.96
یزد,13990402,13990409,-0.89
یزد,13990409,13990416,-0.51
یزد,13990416,13990423,-0.39
یزد,13990423,13990430,-1.60
یزد,13990430,13990513,-1.45
یزد,13990527,13990603,-0.84
یزد,13990603,13990610,-1.59
یزد,13990610,13990617,0.36
یزد,13990617,13990624,-0.16
یزد,13990624,13990631,-0.06
یزد,13990631,13990707,0.37
یزد,13990707,13990721,-0.22
یزد,13990721,13990728,0.01
یزد,13990728,13990819,-0.57
یزد,13990819,13990826,1.12
یزد,13990826,13990903,0.55
یزد,13990903,13990910,0.02
یزد,13990917,13990924,-0.86
یزد,13990924,13991001,-1.54
یزد,13991001,13991008,-1.33
یزد,13991008,13991015,-1.73
یزد,13991015,13991022,0.03
یزد,13991022,13991106,0.02
یزد,13991106,13991113,-0.59
یزد,13991113,13991127,0.73
یزد,13991127,13991204,-0.44
یزد,13991204,13991211,-1.59
یزد,13991211,13991218,0.04
یزد,13991218,14000116,0.35
یزد,14000123,14000130,0.06
یزد,14000130,14000206,-0.87
یزد,14000206,14000227,-0.94
یزد,14000227,14000303,-0.53
یزد,14000303,14000310,-0.46
یزد,14000310,14000324,-0.11
یزد,14000324,14000331,-1.02
یزد,14000331,14000407,-1.05
یزد,14000407,14000414,-1.00
یزد,14000518,14000601,-0.71
یزد,14000601,14000608,-1.37
یزد,14000608,14000615,-1.33
یزد,14000719,14000726,-0.13
یزد,14000810,14000817,-1.29
یزد,14000817,14000824,-1.33
یزد,14000824,14000901,-0.45
یزد,14000915,14000922,-1.06
یزد,14000922,14000929,-0.96
یزد,14000929,14001006,-0.69
یزد,14001006,14001013,-0.66
یزد,14001013,14001020,1.06
یزد,14001020,14001027,-0.67
یزد,14001027,14001104,-0.79
یزد,14001111,14001118,-0.92
یزد,14001118,14001202,-1.02
یزد,14001202,14001216,-0.41
یزد,14001216,14001223,-0.71
یزد,14001223,14010108,-1.73
یزد,14010108,14010122,-0.49
یزد,14010122,14010129,-0.62
یزد,14010129,14010219,-0.31
یزد,14010219,14010226,-0.93
یزد,14010226,14010302,-1.17
یزد,14010302,14010309,-0.86
یزد,14010309,14010323,-0.69
یزد,14010323,14010330,-2.12
یزد,14010330,14010406,-1.01
یزد,14010406,14010413,-0.71
یزد,14010413,14010503,-0.66
یزد,14010503,14010510,-0.30
یزد,14010510,14010524,-0.47
یزد,14010524,14010531,-0.63
یزد,14010531,14010607,-0.67
یزد,14010607,14010614,0.29
یزد,14010614,14010621,-1.33
یزد,14010621,14010628,-0.56
یزد,14010628,14010718,0.16
یزد,14010718,14010725,-0.29
یزد,14010725,14010802,-2.21
یزد,14010802,14010809,-0.38
یزد,14010809,14010816,-0.20
یزد,14010816,14010823,-0.72
یزد,14010823,14010830,-0.76
یزد,14010830,14010907,0.51
یزد,14010907,14010914,0.15
یزد,14010914,14010921,-0.86
یزد,14010921,14010928,-0.27
یزد,14010928,14011012,-0.15
یزد,14011012,14011019,-0.95
یزد,14011019,14011026,-0.56
یزد,14011026,14011103,-0.70
یزد,14011110,14011208,0.38
یزد,14011208,14011222,-0.48
یزد,14011222,14020107,-0.61
یزد,14020211,14020218,-0.55
یزد,14020218,14020301,-0.54
یزد,14020301,14020308,-1.69
یزد,14020308,14020322,1.01
یزد,14020322,14020329,-1.05
یزد,14020329,14020412,-1.36
یزد,14020412,14020419,-1.59
